,Name,Number,Year,Position,Height,Weight,Hometown,High School,PPG,RPG,APG
0,Jalen Adams,4,JR,G,6-3,187,"Roxbury, MA",Brewster Academy, 18.0 Pts,4.2 Reb,4.7 Ast
1,Christian Vital,1,SO,G,6-2,178,"Queens Village, NY",St. Thomas More Prep, 14.9 Pts,5.3 Reb,1.7 Ast
2,Terry Larrier,22,JR,G,6-8,175,"Bronx, NY",The Phelps School, 13.9 Pts,4.8 Reb,0.9 Ast
3,Antwoine Anderson,0,SR,G,6-1,190,"Rochester, NY",Bishop Kearney HS, 7.4 Pts,2.8 Reb,2.0 Ast
4,Josh Carlton,25,FR,F,6-9,242,"Winterville, NC",, 4.4 Pts,3.7 Reb,0.3 Ast
5,Tyler Polley,12,FR,F,6-8,190,"Miramar, FL",, 2.7 Pts,1.1 Reb,0.2 Ast
6,Mamadou Diarra,21,FR,F,6-8,215,"Queens, NY",, 2.7 Pts,2.5 Reb,0.0 Ast
7,Isaiah Whaley,5,FR,F,6-8,190,"Gastonia, NC",, 2.6 Pts,2.2 Reb,0.3 Ast
8,Alterique Gilbert,3,FR,G,6-0,175,"Richmond, VA",Miller Grove High School, 9.0 Pts,4.0 Reb,2.8 Ast
9,David Onuorah,34,SR,F,6-9,230,"Lithonia, GA",Marist, 1.0 Pts,2.1 Reb,0.1 Ast
10,Eric Cobb,23,JR,F,6-10,275,"Jacksonville, FL",St. Francis Academy (MD), 1.7 Pts,2.8 Reb,0.2 Ast
11,Kwintin Williams,11,SO,F,6-7,211,"Anchorage, AK",, 1.4 Pts,1.9 Reb,0.1 Ast
12,Temi Aiyegbusi,45,,G,6-4,206,,, 0.0 Pts,0.0 Reb,0.0 Ast
13,Christian Foxen,24,SR,F,6-8,210,"Rocky Hill, CT",Rocky Hill HS (CT) / South Kent Prep (CT), 0.0 Pts,0.0 Reb,0.0 Ast
14,Mike Noyes,31,SR,G,5-11,185,"Granby, CT",Granby Memorial (CT), 0.0 Pts,0.0 Reb,0.0 Ast
15,Sidney Wilson,15,,G,6-7,183,,,,,
