,Name,Number,Year,Position,Height,Weight,Hometown,High School,PPG,RPG,APG
0,Devin Sibley,12,SR,G,6-2,175,"Knoxville, TN",Karns HS, 14.2 Pts,4.9 Reb,2.0 Ast
1,Daniel Fowler,35,SR,G,6-4,195,"Acworth, GA",Allatoona HS, 11.4 Pts,3.9 Reb,3.1 Ast
2,John Davis,1,SR,G,5-10,160,"Beachwood, OH",Beachwood HS, 11.3 Pts,2.7 Reb,2.6 Ast
3,Matt Rafferty,32,JR,F,6-8,215,"Hinsdale, IL",Hinsdale Central HS (IL), 11.2 Pts,7.2 Reb,2.8 Ast
4,Andrew Brown,5,JR,G,6-4,190,"Travelers Rest, SC",Travelers Rest High School, 8.6 Pts,3.2 Reb,2.1 Ast
5,Jordan Lyons,23,SO,G,5-11,170,"Peachtree City, GA",McIntosh HIgh School, 8.3 Pts,1.5 Reb,0.8 Ast
6,Clay Mounce,45,FR,F,6-7,200,"Mount Airy, NC",, 5.1 Pts,3.0 Reb,0.4 Ast
7,Geoff Beans,3,SR,F,6-7,210,"Toledo, OH",Ottawa Hills HS, 3.6 Pts,1.3 Reb,0.5 Ast
8,Alex Hunter,10,FR,G,5-11,170,"Raleigh, NC",, 3.2 Pts,1.5 Reb,1.1 Ast
9,Jalen Williams,2,SO,F,6-8,245,"Greenville, SC",Wade Hampton High School, 2.7 Pts,3.6 Reb,0.3 Ast
10,Jonathan Jean,11,JR,G,5-11,170,"Tampa, FL",East Bay High School, 1.3 Pts,0.6 Reb,1.3 Ast
11,Brady Schuck,13,JR,G,6-2,165,"Charleston, SC",James Island High School, 1.5 Pts,0.5 Reb,0.1 Ast
12,Seve Stavroff,22,FR,G,5-11,165,"Dublin, OH",, 0.1 Pts,0.3 Reb,0.0 Ast
13,Tre Clark,0,,G,6-5,194,"Palmetto, FL",Palmetto Ridge High School,,,
14,Noah Gurley,4,,F,6-8,190,,,,,
