,Name,Number,Year,Position,Height,Weight,Hometown,High School,PPG,RPG,APG
0,Justin Bibbins,1,SR,G,5-8,150,"Carson, CA",Bishop Montgomery HS, 14.5 Pts,2.9 Reb,4.8 Ast
1,David Collette,13,SR,F,6-8,220,"Murray, UT",Murray, 12.9 Pts,4.7 Reb,1.1 Ast
2,Tyler Rawson,21,SR,F,6-9,215,"American Fork, UT",American Fork, 10.6 Pts,6.8 Reb,3.8 Ast
3,Sedrick Barefield,0,JR,G,6-2,190,"Corona, CA",Centennial HS, 11.3 Pts,2.1 Reb,2.5 Ast
4,Donnie Tillman,3,FR,F,6-7,225,"Detroit, MI",, 8.0 Pts,4.5 Reb,0.5 Ast
5,Gabe Bealer,30,SR,G,6-6,180,"Antelope, CA",Antelope HS (CA), 5.9 Pts,2.0 Reb,0.4 Ast
6,Jayce Johnson,34,SO,F,7-0,235,"Mission Viejo, CA",Findlay College Prep, 5.3 Pts,5.4 Reb,0.2 Ast
7,Parker Van Dyke,5,FR,G,6-3,185,"Salt Lake City, UT",East High School, 4.6 Pts,1.2 Reb,1.6 Ast
8,Kolbe Caldwell,2,SO,G,6-5,205,"Bowling Green, KY",, 2.5 Pts,1.0 Reb,0.7 Ast
9,Chris Seeley,11,FR,F,6-8,215,"Fresno, CA",, 3.0 Pts,2.7 Reb,0.5 Ast
10,Jake Connor,10,JR,G,6-3,177,"Salt Lake City, UT",Highland HS, 1.2 Pts,0.4 Reb,0.1 Ast
11,Christian Popoola,50,FR,G,6-4,190,"Las Vegas, NV",, 0.9 Pts,0.9 Reb,0.1 Ast
12,Jakub Jokl,43,SO,F,6-11,230,Czech Republic,Canarias Basketball Academy, 0.8 Pts,1.0 Reb,0.1 Ast
13,Nate Duda,15,SO,G,6-5,190,"Framingham, MA",, 0.0 Pts,0.0 Reb,0.0 Ast
14,Marc Reininger,40,SO,F,6-9,220,"Monument, CO",Regis Jesuit High School, 0.0 Pts,0.4 Reb,0.0 Ast
15,Beau Rydalch,20,,G,6-6,205,"Oakley, UT",South Summit HIgh School, 0.0 Pts,0.5 Reb,0.3 Ast
16,Devante Doutrive,55,,G,6-5,190,,,,,
17,Brooks King,14,,G,6-3,200,,,,,
