,Name,Number,Year,Position,Height,Weight,Hometown,High School,PPG,RPG,APG
0,Jahad Thomas,10,SR,G,6-2,220,"Williamsport, PA",Williamsport HS, 21.1 Pts,8.4 Reb,4.0 Ast
1,Matt Harris,22,SR,G,6-1,210,"Erie, PA",Cathedral Prep, 12.3 Pts,3.3 Reb,0.8 Ast
2,Ryan Jones,5,JR,G,6-3,163,"Rio Rancho, NM",Cleveland HS, 11.3 Pts,4.6 Reb,3.0 Ast
3,Rinardo Perry,1,SO,G,6-4,165,"Washington, DC",McKinley Technology High School, 9.1 Pts,2.5 Reb,1.5 Ast
4,Josh Gantz,12,JR,F,6-6,190,"Grove City, OH",Bishop Ready HS, 8.4 Pts,4.2 Reb,2.3 Ast
5,Obadiah Noel,11,FR,G,6-4,185,"Frederick, MD",, 6.5 Pts,2.5 Reb,1.1 Ast
6,Shawn Jones,0,JR,G,6-0,180,"Bridge City, LA",, 4.1 Pts,1.2 Reb,1.6 Ast
7,Connor Bennett,35,SO,F,6-10,230,"Wilmington, MA",Wilmington High School, 4.0 Pts,2.2 Reb,0.4 Ast
8,Stefan Borovac,3,SO,F,6-8,205,Canada,Hargrave Military Academy, 2.3 Pts,1.7 Reb,0.5 Ast
9,Joey Naccarato,24,FR,G,6-4,215,"Coeur d'Alene, ID",, 1.9 Pts,0.8 Reb,0.2 Ast
10,Dontavious Smith,25,JR,F,6-8,180,"Cullen, LA",North Webster HS, 1.4 Pts,1.9 Reb,0.0 Ast
11,Christian Lutete,23,,G,6-5,195,"Silver Spring, MD",Phillips Exeter Academy,,,
