,Name,Number,Year,Position,Height,Weight,Hometown,High School,PPG,RPG,APG
0,Reginald Gee,12,SO,G,6-3,175,"Montgomery, AL",Edgewood Academy, 15.6 Pts,4.6 Reb,1.0 Ast
1,Jacoby Ross,10,FR,G,5-9,165,"New Orleans, LA",, 12.3 Pts,1.8 Reb,2.3 Ast
2,Branden Johnson,24,SO,C,6-7,207,"Garfield Heights, OH",Garfield Heights High School, 7.7 Pts,6.8 Reb,0.3 Ast
3,Tobi Ewuosho,5,SO,G,6-5,175,"Chicago, IL",, 6.0 Pts,4.3 Reb,1.4 Ast
4,Ed Jones,14,JR,F,6-7,180,"Atlanta, GA",Creekside HS, 6.3 Pts,3.3 Reb,0.2 Ast
5,Rodney Simeon,1,,G,6-5,190,"Miami, FL",Boyd H. Anderson, 7.3 Pts,1.9 Reb,0.3 Ast
6,Terrance LeFlore,30,SR,G,6-1,170,"Wetumpka, AL",Wetumpka HS, 5.0 Pts,1.9 Reb,1.7 Ast
7,Gene Davis,3,JR,G,6-1,180,"Birmingham, AL",, 4.0 Pts,1.5 Reb,2.2 Ast
8,Fausto Pichardo,15,JR,F,6-8,215,"New York, NY",, 4.5 Pts,3.8 Reb,0.4 Ast
9,Steve Rogers,52,SR,G,5-11,160,"Montgomery, AL",Brew Tech HS, 2.6 Pts,0.8 Reb,0.5 Ast
10,Austin Rogers,11,SO,G,6-4,180,"Montgomery, AL",Brewbaker Technology Magnet High School, 2.4 Pts,1.8 Reb,0.7 Ast
11,Marice Wright,21,JR,C,6-11,215,"Clarksville, TN",, 1.4 Pts,1.9 Reb,0.1 Ast
12,Fredens Deneus,13,JR,F,6-8,235,"Boston, MA",, 1.3 Pts,1.0 Reb,0.2 Ast
13,Micah Johnson,2,FR,G,6-2,175,"Tifton, GA",, 0.9 Pts,0.7 Reb,0.4 Ast
14,Demetrius Houston,4,,F,6-7,205,"Montgomery, AL",George Washington Carver HS, 0.0 Pts,0.0 Reb,0.0 Ast
