,Name,Number,Year,Position,Height,Weight,Hometown,High School,PPG,RPG,APG
0,Eugene German,10,SO,G,6-0,165,"Gary, IN",21st Cetury Charter School, 20.6 Pts,3.8 Reb,1.7 Ast
1,Levi Bradley,42,JR,G,6-7,200,"Milwaukee, WI",Piux XI HIgh School, 14.6 Pts,5.5 Reb,0.8 Ast
2,Dante Thorpe,0,JR,G,6-4,195,"Washington, DC",, 10.8 Pts,3.3 Reb,1.8 Ast
3,Justin Thomas,5,SO,G,5-11,180,"Indianapolis, IN",Pike HIgh School, 6.0 Pts,2.8 Reb,1.9 Ast
4,Lacey James,4,JR,F,6-9,220,"Grand Rapids, MI",, 5.8 Pts,4.7 Reb,0.5 Ast
5,Gairges Daow,2,FR,G,6-4,190,Australia,, 4.3 Pts,3.7 Reb,0.8 Ast
6,Noah McCarty,11,SO,F,6-7,210,"Rock Falls, IL",Newmann Central Catholic High School, 4.1 Pts,3.2 Reb,0.6 Ast
7,Anastasios Demogerontas,12,JR,G,6-7,210,"Orland Park, IL",, 4.0 Pts,2.1 Reb,0.7 Ast
8,Owen Hamilton,33,FR,C,7-0,255,"Prescott, WI",, 1.9 Pts,1.3 Reb,0.1 Ast
9,Rod Henry-Hayes,22,FR,G,6-4,180,"Zion, IL",, 2.1 Pts,0.7 Reb,0.6 Ast
10,Andrew Zelis,32,SR,C,6-11,240,"Wheaton, IL",Wheaton North, 1.5 Pts,0.9 Reb,0.3 Ast
11,Brandon Danowski,55,FR,G,5-11,180,"Wilmette, IL",, 0.8 Pts,0.2 Reb,0.1 Ast
12,Jon Siu,20,JR,G,6-5,195,Hong Kong,MIddlesex School, 1.5 Pts,0.5 Reb,0.3 Ast
13,Marlo Brown,3,,G,6-5,200,,, 0.0 Pts,0.0 Reb,0.0 Ast
14,Caleb Oehlberg,,,G,6-0,165,,, 0.0 Pts,0.0 Reb,1.0 Ast
15,Brennen Woods,25,FR,F,6-4,200,"Carpentersville, IL",, 0.0 Pts,0.3 Reb,0.3 Ast
16,Jaylen Key,15,,F,6-8,230,"Milwaukee, WI",Homestead High School,,,
