,Name,Number,Year,Position,Height,Weight,Hometown,High School,PPG,RPG,APG
0,Corey Sanders,3,JR,G,6-2,175,"Lakeland, FL",Faith Baptist Christian School, 15.2 Pts,4.3 Reb,3.1 Ast
1,DeShawn Freeman,33,SR,F,6-7,220,"Rocky Mount, NC",Rocky Mount High School, 11.1 Pts,7.3 Reb,0.9 Ast
2,Geo Baker,0,FR,G,6-4,180,"Derry, NH",, 10.8 Pts,2.2 Reb,2.6 Ast
3,Eugene Omoruyi,11,SO,F,6-6,230,Canada,Orangeville High School, 7.9 Pts,5.0 Reb,1.0 Ast
4,Issa Thiam,35,SO,G,6-9,190,Senegal,Canarias Basketball Academy, 7.0 Pts,4.4 Reb,0.6 Ast
5,Mike Williams,5,SR,G,6-2,190,"Brooklyn, NY",Bishop Loughlin HS, 8.3 Pts,4.1 Reb,0.9 Ast
6,Mamadou Doucoure,21,FR,F,6-9,243,Mali,, 2.8 Pts,3.2 Reb,0.1 Ast
7,Candido Sa,1,SR,F,6-9,227,Portugal,Colegio Bartolomeu Dias, 2.0 Pts,3.2 Reb,0.1 Ast
8,Shaquille Doorson,2,JR,C,6-11,275,Netherlands,Canarias Basketball Academy, 1.8 Pts,2.9 Reb,0.3 Ast
9,Matt Bullock,13,,F,6-4,260,"Elizabeth, NJ",Roselle Catholic High School, 2.4 Pts,1.7 Reb,0.2 Ast
10,Souf Mensah,44,JR,G,6-2,220,France,, 0.6 Pts,0.8 Reb,0.5 Ast
11,Jake Dadika,10,SR,G,5-11,160,"Milltown, NJ",Spotswood HS, 0.9 Pts,0.4 Reb,0.3 Ast
12,Luke Nathan,55,FR,F,6-10,230,"Randolph, NJ",, 0.5 Pts,0.9 Reb,0.0 Ast
13,Joey Downes,22,SO,G,5-11,163,"East Sandwich, MA",Bridgton Academy, 0.6 Pts,0.2 Reb,0.2 Ast
14,Aaren Smith,24,SO,F,6-6,211,"Ellicott City, MD",Brewster Academy, 0.0 Pts,0.8 Reb,0.2 Ast
15,Myles Johnson,15,,F,6-10,264,,,,,
16,Peter Kiss,32,,G,6-5,190,"New York, NY",Notre Dame Preparatory,,,
