,Name,Number,Year,Position,Height,Weight,Hometown,High School,PPG,RPG,APG
0,Ryan Daly,0,SO,G,6-4,185,"Ardmore, PA",Archbishop Carroll High School, 17.5 Pts,6.2 Reb,2.4 Ast
1,Ryan Allen,2,FR,G,6-2,195,"Bowie, MD",, 15.3 Pts,2.5 Reb,1.5 Ast
2,Eric Carter,5,JR,F,6-9,230,"Jackson, NJ",Jackson Memorial HS, 11.0 Pts,9.1 Reb,1.8 Ast
3,Anthony Mosley,3,SR,G,6-1,180,"Wilmington, DE",Sanford HS, 10.3 Pts,4.3 Reb,2.9 Ast
4,Darian Bryant,4,JR,G,6-4,220,"Bowie, MD",St. John's College HS, 5.8 Pts,2.6 Reb,1.7 Ast
5,Kevin Anderson,1,FR,G,6-5,180,"Williamsport, PA",, 13.7 Pts,4.9 Reb,2.9 Ast
6,Skye Johnson,25,SR,F,6-8,240,"Dumfries, VA",Virginia Episcopal, 4.7 Pts,2.9 Reb,0.3 Ast
7,Chyree Walker,11,FR,F,6-5,195,"Fairfax, VA",, 3.9 Pts,2.4 Reb,0.6 Ast
8,Jacob Cushing,22,SO,F,6-8,185,"Naperville, IL",Neuqua Valley High School, 3.7 Pts,2.3 Reb,0.4 Ast
9,Derrick Woods,20,SO,F,6-8,225,"Trenton, NJ",Pennsybury HS, 5.8 Pts,5.0 Reb,0.6 Ast
10,Connor Rufo,10,FR,G,6-3,190,"Hockessin, DE",, 0.5 Pts,0.5 Reb,0.2 Ast
11,Curtis Lochner,15,JR,G,5-10,175,"Willow Grove, PA",Abington HS, 0.1 Pts,0.1 Reb,0.0 Ast
12,Collin Goss,33,,F,6-11,225,"Manassas, VA",St. Stephens & St. Agnes HS,,,
