,Name,Number,Year,Position,Height,Weight,Hometown,High School,PPG,RPG,APG
0,Cameron Young,10,SR,G,6-6,190,"Los Angeles, CA",Westchester High School, 18.8 Pts,6.8 Reb,2.8 Ast
1,Rich Kelly,15,FR,G,6-1,175,"Shelton, CT",, 11.1 Pts,2.3 Reb,4.7 Ast
2,Chaise Daniels,13,SR,F,6-8,220,"Meriden, CT",Hillhouse/Putnam Science, 10.8 Pts,4.0 Reb,0.5 Ast
3,Jacob Rigoni,25,FR,G,6-6,190,"Adelaide, SA",, 9.8 Pts,3.8 Reb,1.1 Ast
4,Isaiah Washington,12,SR,G,6-3,160,"Williamsport, PA",Williamsport HS, 8.3 Pts,3.4 Reb,2.0 Ast
5,Abdulai Bundu,34,JR,F,6-8,210,"Upper Marlboro, MD",Largo HS, 5.2 Pts,5.8 Reb,0.4 Ast
6,Andrew Robinson,14,JR,G,6-6,210,"Takoma Park, MD",Putnam Science Academy, 5.9 Pts,2.3 Reb,0.3 Ast
7,Aaron Robinson,0,JR,G,6-6,205,"Takoma Park, MD",Putnam Science Academy, 3.1 Pts,2.4 Reb,0.5 Ast
8,Alain Chigha,11,SR,F,6-8,207,Cameroon,The Rock School, 2.0 Pts,1.8 Reb,0.3 Ast
9,Greg Tarca,33,,G,6-3,180,"Montgomery, NJ",Montgomery HS, 1.5 Pts,0.3 Reb,0.0 Ast
10,Matt Donahue,4,,G,6-3,175,,, 0.0 Pts,0.0 Reb,0.0 Ast
11,Travis Atson,3,,G,6-5,205,"Brooklyn, NY",Notre Dame Preparatory,,,
12,Nathan Davis,21,,F,6-7,200,,,,,
13,Sam Donahue,2,,G,6-1,180,,Northfield Mount Hermon,,,
14,Kevin Marfo,31,,F,6-8,245,"Bergenfield, NJ",Worcester Academy,,,
