,Name,Number,Year,Position,Height,Weight,Hometown,High School,PPG,RPG,APG
0,Jaylen Shaw,5,SR,G,6-0,182,"Hartsville, SC",Hartsville, 14.8 Pts,3.2 Reb,5.4 Ast
1,Zac Cuthbertson,40,JR,F,6-7,176,"New Bern, NC",, 14.7 Pts,6.8 Reb,1.6 Ast
2,Artur Labinowicz,2,SO,G,6-4,190,"Charlotte, NC",David W. Butler High School, 10.8 Pts,4.4 Reb,1.1 Ast
3,Demario Beck,20,SR,F,6-8,220,"Cochran, GA",Bleckley County HIgh School, 9.8 Pts,7.2 Reb,0.7 Ast
4,Amidou Bamba,15,SO,F,6-8,240,Canada,High Point Christian Academy , 5.7 Pts,3.3 Reb,0.4 Ast
5,Ajay Sanders,1,JR,G,6-4,195,"Greenville, NC",, 4.8 Pts,3.5 Reb,1.2 Ast
6,Josh Coleman,30,JR,C,6-9,240,"Alpharetta, GA",Saint Francis HS, 3.5 Pts,3.9 Reb,0.1 Ast
7,Matt Lindsey,13,JR,G,6-1,190,"North Myrtle Beach, SC",, 4.7 Pts,1.8 Reb,0.9 Ast
8,Tre Brown,0,FR,G,6-2,160,"Tacoma, WA",, 2.5 Pts,0.7 Reb,1.4 Ast
9,Tyrell Gumbs-Frater,10,,G,6-3,180,,, 5.0 Pts,1.8 Reb,0.6 Ast
10,Christian Adams,4,JR,G,6-3,190,"Winston-salem, NC",Calvary Baptist Day High School, 1.8 Pts,1.7 Reb,0.6 Ast
11,Josh Peterson,11,SO,G,5-10,165,"Woodbridge, VA",C.D. Hylton High School, 2.0 Pts,0.0 Reb,1.5 Ast
12,Bill Muse,22,JR,G,6-2,190,"Muskogee, OK",, 0.3 Pts,0.3 Reb,0.0 Ast
