,Name,Number,Year,Position,Height,Weight,Hometown,High School,PPG,RPG,APG
0,Gary Clark,11,SR,F,6-7,230,"Clayton, NC",Clayton HS, 13.0 Pts,8.5 Reb,2.1 Ast
1,Jacob Evans,1,JR,G,6-6,210,"Baton Rouge, LA",St. Michael the Archangel HS, 12.9 Pts,4.6 Reb,3.2 Ast
2,Kyle Washington,24,SR,F,6-9,230,"Champlin, MN",Brewster Academy (NH), 11.3 Pts,5.4 Reb,0.3 Ast
3,Jarron Cumberland,34,SO,G,6-5,218,"Wilmington, OH",Wilmington High School, 10.9 Pts,3.7 Reb,2.9 Ast
4,Cane Broome,15,JR,G,6-0,185,"East Hartford, CT",East Hartford (St. Thomas More), 8.2 Pts,1.6 Reb,2.9 Ast
5,Justin Jenifer,3,JR,G,5-10,175,"Baltimore, MD",Milford Mill Academy (MD), 4.9 Pts,1.0 Reb,2.5 Ast
6,Trevor Moore,5,FR,G,6-5,200,"Houston, TX",, 3.5 Pts,1.7 Reb,0.4 Ast
7,Tre Scott,13,SO,F,6-7,220,"Darien, GA",McIntosh County Academy, 3.1 Pts,3.5 Reb,0.9 Ast
8,Keith Williams,2,FR,G,6-5,210,"Brooklyn, NY",, 3.2 Pts,1.3 Reb,0.4 Ast
9,Nysier Brooks,33,SO,C,6-11,240,"Philadelphia, PA",Life Center Academy, 2.7 Pts,2.4 Reb,0.2 Ast
10,Eliel Nsoseme,22,FR,F,6-9,220,Democratic Republic of the Congo,, 0.9 Pts,1.7 Reb,0.2 Ast
11,Mamoudou Diarra,20,FR,F,6-9,215,Mali,, 2.9 Pts,1.9 Reb,0.3 Ast
12,Jackson Bart,14,SO,F,6-5,210,"Bartlesville, OK",Bartlesville High School, 0.5 Pts,0.2 Reb,0.0 Ast
13,John Koz,32,SO,G,6-1,190,"Cleveland, OH",Bay High School, 0.3 Pts,0.3 Reb,0.1 Ast
14,Sam Martin,31,FR,G,5-10,160,"Cincinnati, OH",, 0.2 Pts,0.1 Reb,0.2 Ast
