,Name,Number,Year,Position,Height,Weight,Hometown,High School,PPG,RPG,APG
0,Javon Bess,3,JR,G,6-5,205,"Columbus, OH",Gahanna Lincoln HS, 13.3 Pts,7.4 Reb,2.2 Ast
1,Davell Roby,5,SR,G,6-4,200,"Memphis, TN",White Station HS, 11.5 Pts,2.8 Reb,1.9 Ast
2,Jalen Johnson,20,SO,F,6-7,190,"Baton Rouge, LA",Southern University Laboratory School, 9.1 Pts,3.9 Reb,0.7 Ast
3,Jordan Goodwin,0,FR,G,6-3,215,"CENTREVILLE, IL",, 11.5 Pts,7.5 Reb,4.0 Ast
4,Hasahn French,22,FR,F,6-7,235,"Middletown, NY",, 9.3 Pts,7.1 Reb,1.5 Ast
5,D.J. Foreman,1,JR,F,6-8,230,"Spring Valley, NY",Massanutten Military Academy, 6.9 Pts,3.4 Reb,0.8 Ast
6,Aaron Hines,24,SR,G,6-0,175,"St. Louis, MO",Parkway North HS, 6.1 Pts,1.6 Reb,1.6 Ast
7,Rashed Anthony,25,SR,C,6-9,235,"Orangeburg, SC",Flora Macdonald Academy, 0.8 Pts,1.0 Reb,0.2 Ast
8,Markos Psimitis,21,JR,G,6-5,195,Greece,Experimental HS, 0.5 Pts,0.1 Reb,0.1 Ast
9,Jermaine Bishop,11,,G,6-1,180,"Queens, NY",Holy Cross HS,,,
10,Ty Graves,2,,G,6-0,170,"Greensboro, NC",Montverde Academy,,,
11,Adonys Henriquez,10,,G,6-6,215,"Orlando, FL",Orlando Christian Prep,,,
12,Jack Raboin,31,,G,6-6,205,,,,,
13,Luis Santos,42,,F,6-8,250,"Bronx, NY",Sunrise Christian HS,,,
14,Elliott Welmer,33,,F,6-9,220,"Columbus, IN",Bridgton Academy,,,
