,Name,Number,Year,Position,Height,Weight,Hometown,High School,PPG,RPG,APG
0,Ivan Gandia-Rosa,21,SO,G,6-1,185,Puerto Rico,, 13.8 Pts,2.7 Reb,6.2 Ast
1,Noah Horchler,0,SO,F,6-8,200,"Melbourne, FL",, 11.7 Pts,8.7 Reb,1.3 Ast
2,J.T. Escobar,3,SO,G,6-2,177,"Tallahassee, FL",, 11.5 Pts,1.9 Reb,1.1 Ast
3,Trip Day,22,FR,F,6-7,205,"Columbus, GA",, 11.3 Pts,4.2 Reb,0.9 Ast
4,Garrett Sams,11,SO,G,6-6,190,"Martin, TN",Westview High School, 12.7 Pts,4.3 Reb,1.4 Ast
5,Wajid Aminu,2,SO,F,6-7,195,"Stone Mountain, GA",, 9.9 Pts,6.6 Reb,1.8 Ast
6,Osborn Blount,10,SR,G,5-10,173,"Jacksonville, FL",FSCJ, 7.3 Pts,1.8 Reb,1.2 Ast
7,Ryan Burkhardt,12,FR,G,6-4,185,"Saint Augustine, FL",, 3.5 Pts,1.2 Reb,0.9 Ast
8,Emmanuel Lambright,1,FR,G,6-6,195,"Sarasota, FL",, 1.3 Pts,1.8 Reb,0.3 Ast
9,Brian Coffey II,20,FR,G,6-1,170,"Snellville, GA",, 1.3 Pts,0.5 Reb,0.5 Ast
10,Benedikt Haid,50,SO,G,6-4,190,Austria,BORG Innsbruck, 2.1 Pts,0.9 Reb,0.1 Ast
11,Chase Driscoll,55,SR,G,5-8,170,"Jacksonville, FL",Bishop Kenny HS, 0.0 Pts,0.1 Reb,0.0 Ast
