,Name,Number,Year,Position,Height,Weight,Hometown,High School,PPG,RPG,APG
0,Sean Hoehn,22,JR,G,6-2,182,"Morristown, NJ",St. Thomas More, 13.1 Pts,3.6 Reb,4.2 Ast
1,Joseph Lopez,21,FR,F,6-6,225,"Miami, FL",South Miami, 12.1 Pts,9.2 Reb,0.9 Ast
2,Mario Matasovic,31,SR,F,6-8,215,Croatia,St. John's NW Military Academy, 11.6 Pts,6.3 Reb,1.3 Ast
3,Kinnon LaRose,30,SO,G,6-4,181,"Ogdensburg, NY",, 9.3 Pts,3.8 Reb,0.8 Ast
4,DeVon Barnett,5,,F,6-5,190,"Waldorf, MD",Riverdale Baptist Church, 8.3 Pts,4.5 Reb,0.5 Ast
5,Zach Radz,2,SO,G,6-2,185,"Watervliet, NY",St. Thomas More Prep, 6.9 Pts,3.9 Reb,1.0 Ast
6,E.J. Anosike,24,FR,F,6-7,235,"East Orange, NJ",, 4.2 Pts,3.9 Reb,0.4 Ast
7,Charles Tucker Jr.,10,,G,6-1,188,"Lansing, MI",ABDC Prep academy, 3.5 Pts,1.7 Reb,3.1 Ast
8,Alex Watson,4,FR,G,6-3,170,"Marietta, GA",, 3.6 Pts,1.5 Reb,0.8 Ast
9,Chris Robinson,14,SR,G,6-3,215,"Bronx, NY",Cardinal Hayes HS, 3.6 Pts,3.0 Reb,0.8 Ast
10,Cavan LaRose,13,SR,F,6-3,185,"Ogdensburg, NY",Ogdensburg Free Academy, 0.2 Pts,0.0 Reb,0.0 Ast
11,Jaecee Martin,11,FR,G,5-9,180,"Hartford, CT",, 0.0 Pts,0.4 Reb,0.4 Ast
12,Anthony Boateng,1,,G,5-9,150,,,,,
13,Jarel Spellman,25,,F,6-10,205,,,,,
