,Name,Number,Year,Position,Height,Weight,Hometown,High School,PPG,RPG,APG
0,Justin Turner,10,SO,G,6-4,205,"Detroit, MI",Renaissance High School, 18.2 Pts,3.7 Reb,3.1 Ast
1,Dylan Frye,5,JR,G,6-2,185,"Miami, FL",Mater Academy, 12.8 Pts,2.4 Reb,2.4 Ast
2,Demajeo Wiggins,1,SR,F,6-10,240,"Toledo, OH",Springfield High School, 12.5 Pts,10.6 Reb,0.9 Ast
3,Antwon Lillard,11,SR,G,6-6,200,"Cleveland, OH",Cleveland Central Catholic High School, 8.7 Pts,3.9 Reb,1.3 Ast
4,Daeqwon Plowden,25,SO,G,6-6,210,"Philadelphia, PA",Mastery Charter School-Pickett Campus, 6.9 Pts,4.8 Reb,0.4 Ast
5,Michael Laster,0,JR,G,6-1,175,"Manhattan, NY",, 6.8 Pts,3.4 Reb,2.7 Ast
6,Caleb Fields,3,FR,G,6-2,185,"Cape May Court House, NJ",, 4.2 Pts,1.6 Reb,0.8 Ast
7,Jeffrey Uju,13,SR,F,6-7,220,"Bolingbrook, IL",Oak Hill Academy, 3.0 Pts,2.8 Reb,0.3 Ast
8,Marlon Sierra,22,JR,F,6-7,225,"Miami, FL",, 3.1 Pts,2.5 Reb,0.6 Ast
9,Matiss Kulackovskis,21,FR,F,6-9,215,"Saldus, Latvia",Archbishop Ryan HS, 3.1 Pts,2.1 Reb,0.1 Ast
10,Tayler Mattos,2,FR,C,6-11,240,"New London, NH",, 0.8 Pts,1.2 Reb,0.1 Ast
11,De Andre' Austin,23,SR,G,5-9,155,"Warrensville Heights, OH",University School, 0.8 Pts,0.2 Reb,0.3 Ast
12,Joniya Gadson,52,SO,C,6-10,245,"Miami Gardens, FL",Dillard High School, 1.0 Pts,1.0 Reb,0.0 Ast
13,Ethan Good,15,JR,G,6-1,180,"Wapakoneta, OH",Wapakoneta High School, 0.4 Pts,0.3 Reb,0.1 Ast
14,Austin Gardner,33,SR,G,6-1,185,"Bowling Green, OH",, 0.0 Pts,0.0 Reb,0.0 Ast
