,Name,Number,Year,Position,Height,Weight,Hometown,High School,PPG,RPG,APG
0,Bryce Brown,2,JR,G,6-3,195,"Stone Mountain, GA",Tucker HS, 16.2 Pts,2.0 Reb,1.7 Ast
1,Mustapha Heron,5,SO,G,6-5,215,"Waterbury, CT",Sacred Heart High School, 16.6 Pts,5.5 Reb,0.9 Ast
2,Jared Harper,1,SO,G,5-10,165,"Mableton, GA",Pebblebrook High School, 13.7 Pts,2.4 Reb,5.7 Ast
3,DeSean Murray,13,JR,F,6-5,210,"Stanley, NC",Northside Christian HS, 10.3 Pts,6.8 Reb,1.8 Ast
4,Chuma Okeke,4,FR,F,6-8,230,"Atlanta, GA",, 7.7 Pts,5.6 Reb,1.1 Ast
5,Anfernee McLemore,24,SO,F,6-7,210,"Warwick, GA",Worth County High School, 7.4 Pts,5.3 Reb,0.5 Ast
6,Malik Dunbar,14,JR,G,6-6,230,"North Augusta, SC",, 5.4 Pts,2.4 Reb,0.3 Ast
7,Horace Spencer,0,JR,F,6-9,220,"Philadelphia, PA",Findlay College Prep, 4.5 Pts,4.8 Reb,0.8 Ast
8,Davion Mitchell,,FR,G,6-1,200,"Hinesville, GA",, 3.8 Pts,1.2 Reb,1.9 Ast
9,Cole Blackstock,41,JR,F,6-9,253,"Killen, AL",Brooks HS, 0.3 Pts,0.3 Reb,0.0 Ast
10,Patrick Keim,21,SR,G,6-2,186,"Birmingham, AL",Mountain Brook HS, 0.4 Pts,0.2 Reb,0.0 Ast
11,Thomas Collier,,SO,F,6-9,215,"Birmingham, AL",, 0.4 Pts,0.4 Reb,0.0 Ast
12,Brett Easterling,,FR,G,6-1,165,"Tallahassee, FL",, 0.3 Pts,0.1 Reb,0.0 Ast
13,Will Macoy,22,SO,G,6-4,180,"Birmingham, AL",Mountain Brook High School, 0.2 Pts,0.3 Reb,0.0 Ast
14,Devontae Williams,12,SO,G,6-4,215,"Opp, AL",, 0.1 Pts,0.1 Reb,0.1 Ast
15,Samir Doughty,20,,G,6-4,187,"Philadelphia, PA",Math Civics & Sciences HS,,,
16,Danjel Purifoy,3,,F,6-7,230,"Centreville, AL",Hargrave Military Academy,,,
17,Austin Wiley,50,,C,6-11,260,,Spain Pain High School,,,
