,Name,Number,Year,Position,Height,Weight,Hometown,High School,PPG,RPG,APG
0,Zack Bryant,1,SO,G,6-2,183,"Hastings, FL",Providence School, 14.9 Pts,3.4 Reb,4.0 Ast
1,Lewis Sullivan,23,SR,F,6-7,231,"Hazel Green, AL",Hazel Green HS, 12.1 Pts,6.8 Reb,1.0 Ast
2,Jalen Perry,21,SR,G,6-3,197,"Louisville, KY",Ballard High School, 11.1 Pts,4.1 Reb,1.5 Ast
3,Makhtar Gueye,5,SO,F,6-10,200,"Rufisque, Senegal",Lake Forest High School, 8.1 Pts,6.6 Reb,0.8 Ast
4,Jeremiah Bell,2,JR,G,6-1,180,"Louisville, KY",Boyle Cunty High School, 7.9 Pts,2.5 Reb,2.0 Ast
5,Tavin Lovan,3,FR,G,6-4,196,"Franklin, KY",Hargrave Military Academy, 7.2 Pts,3.9 Reb,0.8 Ast
6,Tyreek Scott-Grayson,0,SO,G,6-5,170,"Brick, NJ",, 5.0 Pts,2.2 Reb,1.2 Ast
7,Will Butler,12,JR,F,6-8,255,"Troy, NY",, 6.6 Pts,5.7 Reb,0.4 Ast
8,Tamell Pearson,11,FR,F,6-10,212,"Chicago, IL",Morgan Park HS, 0.8 Pts,0.9 Reb,0.2 Ast
9,Anderson McCoy,4,JR,G,5-11,171,"Indianapolis, IN",Center Grove High School, 0.8 Pts,0.5 Reb,0.2 Ast
10,Wil Bathurst,25,SR,G,6-3,188,"Olean, NY",Olean Central, 0.6 Pts,0.3 Reb,0.2 Ast
11,Nolan Bertain,32,SO,G,6-4,188,"Portland, OR",, 1.0 Pts,0.2 Reb,0.2 Ast
12,Luis Hurtado,10,FR,G,6-6,210,"Merida, Mexico",The Sagemont School, 0.7 Pts,0.2 Reb,0.0 Ast
13,Joshua Sippial,15,FR,G,6-0,165,"Montgomery, AL",Loveless Academic Magnet Program HS, 0.0 Pts,0.0 Reb,0.0 Ast
14,Jude Akabueze,34,FR,F,6-8,260,"Lagos, Nigeria",North Marion HS,,,
