,Name,Number,Year,Position,Height,Weight,Hometown,High School,PPG,RPG,APG
0,Garrison Mathews,24,SR,G,6-5,204,"Franklin, TN",Franklin HS, 20.1 Pts,5.1 Reb,2.0 Ast
1,Rob Marberry,0,SR,F,6-7,211,"Nashville, TN",Franklin Road Academy, 14.6 Pts,4.3 Reb,1.9 Ast
2,Kenny Cooper,21,JR,G,6-0,187,"Nashville, TN",Franklin Road Academy, 10.2 Pts,3.5 Reb,4.1 Ast
3,Eli Pepper,22,SR,F,6-8,210,"Princeton, KY",Caldwell County HS, 7.8 Pts,7.4 Reb,1.8 Ast
4,Ahsan Asadullah,2,FR,C,6-9,277,"Atlanta, GA",North Clayton HS, 7.3 Pts,4.8 Reb,0.8 Ast
5,Matt Rose,12,SR,F,6-7,197,"Lexington, KY",Lexington Christian (KY), 5.7 Pts,2.1 Reb,0.5 Ast
6,Michael Buckland,3,JR,G,6-4,198,"High Point, NC",WEsleyan Christian Academy, 5.7 Pts,2.6 Reb,2.1 Ast
7,Nathan Moran,5,SR,G,5-10,163,"Franklin, TN",Battle Ground Academy, 4.5 Pts,1.1 Reb,1.3 Ast
8,Andrew Fleming,15,SO,G,6-5,197,"Nashville, TN",Ensworth HS (TN) / Oak Hill (VA), 4.2 Pts,1.9 Reb,1.1 Ast
9,Jake Wolfe,10,FR,G,6-4,190,"Aurora, IL",Aurora Christian School, 3.4 Pts,1.2 Reb,0.9 Ast
10,Alex Jones,11,FR,G,5-9,160,"Buford, GA",Buford HS, 1.5 Pts,1.1 Reb,1.1 Ast
11,John Matt Merritt,20,SO,G,6-0,159,"Nashville, TN",David Lipscomb Campus School, 1.9 Pts,0.4 Reb,0.5 Ast
12,Greg Jones,1,SO,G,6-3,183,"Frisco, TX",Wakeland High School, 2.2 Pts,1.8 Reb,0.4 Ast
13,Zach Flener,13,SO,G,5-10,169,"Murray, KY",Murray High School, 0.9 Pts,0.6 Reb,0.2 Ast
14,Jaxson Strates,4,FR,F,6-8,199,"Winter Park, FL",Lake Highland Prep,,,
