,Name,Number,Year,Position,Height,Weight,Hometown,High School,PPG,RPG,APG
0,Nych Smith,0,SR,G,5-10,180,"Memphis, TN",White Station HS, 16.8 Pts,2.6 Reb,3.7 Ast
1,Adam Pickett,14,SR,G,6-1,195,"Staunton, VA",Stuart Hall HS, 12.5 Pts,5.8 Reb,2.7 Ast
2,Josh Ferguson,25,JR,F,6-8,200,"Miami, FL",Naval Academy Preparatory School, 11.1 Pts,7.3 Reb,1.3 Ast
3,Bjorn Broman,13,SR,G,6-0,177,"Duluth, MN",Lakeview Christian Academy, 10.9 Pts,3.0 Reb,2.3 Ast
4,Kyle Zunic,21,SO,G,6-2,177,"Wollongong, Australia",Lake Ginniderra High School, 8.6 Pts,4.3 Reb,1.9 Ast
5,Michael Anumba,3,FR,F,6-5,,"Reggio Emilia, Italy",, 6.9 Pts,3.8 Reb,1.6 Ast
6,Charles Falden,11,SO,G,6-3,190,"Richmond, VA",Massanutten Military Academy, 7.0 Pts,3.6 Reb,0.9 Ast
7,Austin Awad,22,SR,F,6-6,200,"Melbourne, FL",Melbourne High School, 5.9 Pts,2.9 Reb,0.1 Ast
8,Jermaine Ukaegbu,15,SR,F,6-6,200,"Silver Spring, MD",Montrose Christian School, 2.7 Pts,3.9 Reb,0.5 Ast
9,Raivis Scerbinskis,30,SO,F,6-8,215,"Riga, Latvia",Riga Secondary School, 4.0 Pts,1.5 Reb,0.4 Ast
10,Keondre Schumacher,1,FR,G,6-0,175,"Normal, IL",University HS, 3.0 Pts,0.6 Reb,0.7 Ast
11,Avery Davis,20,SO,G,6-1,,"Melrose, MA",, 3.8 Pts,1.5 Reb,1.0 Ast
12,Tom Pupavac,2,SO,C,6-10,220,"Geelong, Australia",Belmont High School, 1.3 Pts,0.9 Reb,0.6 Ast
13,Keyshawn Hunter,5,SO,G,6-3,,"Charleston, SC",, 1.4 Pts,0.8 Reb,0.2 Ast
14,Dreek Morgan,23,SO,G,6-2,,"Duncan, SC",, 0.0 Pts,1.7 Reb,0.3 Ast
15,Chandler Vaudrin,52,JR,F,6-7,,"Uniontown, OH",,,,
