,Name,Number,Year,Position,Height,Weight,Hometown,High School,PPG,RPG,APG
0,Nathan Knight,13,SO,F,6-9,255,"Syracuse, NY",Kimball Union Academy, 18.5 Pts,7.2 Reb,2.2 Ast
1,Justin Pierce,23,SO,G,6-6,205,"Glen Ellyn, IL",Glenbard West High School, 14.7 Pts,8.6 Reb,2.4 Ast
2,David Cohn,34,SR,G,6-2,170,"Elmhurst, IL",York, 14.2 Pts,3.0 Reb,6.7 Ast
3,Matt Milon,2,SO,G,6-4,200,"Oviedo, FL",Oviedo HS, 13.0 Pts,2.7 Reb,1.1 Ast
4,Connor Burchfield,10,SR,G,6-4,175,"Concord, NC",Concord HS, 12.6 Pts,3.3 Reb,1.9 Ast
5,Paul Rowley,22,JR,F,6-8,190,"Purcellville, VA",Loudoun Valley HS, 6.2 Pts,2.4 Reb,1.0 Ast
6,Cole Harrison,15,SR,F,6-10,235,"Brentwood, TN",Montrose Christian (MD), 2.3 Pts,1.5 Reb,0.3 Ast
7,Oliver Tot,21,SR,G,6-6,200,Slovakia,Kimball Union Academy, 1.5 Pts,1.0 Reb,1.4 Ast
8,Luke Loewe,12,FR,G,6-4,185,"Fond Du Lac, WI",, 1.1 Pts,0.5 Reb,0.5 Ast
9,Jihar Williams,0,FR,G,6-5,190,"Baltimore, MD",, 2.1 Pts,0.6 Reb,0.4 Ast
10,Omar Mostafa,24,SO,G,6-2,215,"Saddle River, NJ",Don Bosco Preparatory High School, 1.3 Pts,0.0 Reb,0.1 Ast
11,Jamison Glover,1,,G,6-0,185,"Haymarket, VA",Battlefield HS, 0.7 Pts,0.3 Reb,0.2 Ast
12,Amir Shafi,,,G,6-4,210,,, 1.0 Pts,1.3 Reb,0.0 Ast
13,Tommy Papas,,,G,6-3,195,,, 0.7 Pts,0.0 Reb,0.7 Ast
