,Name,Number,Year,Position,Height,Weight,Hometown,High School,PPG,RPG,APG
0,Devin Watson,0,SR,G,6-1,183,"Oceanside, CA",El Camino HS, 16.0 Pts,3.1 Reb,4.2 Ast
1,Jalen McDaniels,5,SO,F,6-10,195,"Federal Way, WA",Federal Way High School, 15.9 Pts,8.3 Reb,2.1 Ast
2,Matt Mitchell,11,SO,F,6-6,240,"Riverside, CA",Theodore Roosevelt High School, 10.3 Pts,4.1 Reb,1.8 Ast
3,Jeremy Hemsley,42,SR,G,6-3,195,"Rancho Cucamonga, CA",Damien HS, 9.2 Pts,3.0 Reb,2.6 Ast
4,Jordan Schakel,20,SO,G,6-6,200,"Torrance, CA",Bishop Montgomery High School, 7.4 Pts,3.6 Reb,1.1 Ast
5,Nathan Mensah,31,FR,F,6-10,225,"Accra, Ghana",Findlay Prep, 5.6 Pts,5.5 Reb,0.6 Ast
6,Aguek Arop,3,FR,F,6-6,220,"Omaha, NE",Omaha South HS, 3.1 Pts,2.7 Reb,1.0 Ast
7,Nolan Narain,24,JR,F,6-10,230,"Hamilton, Canada",La Lumiere School, 2.9 Pts,2.2 Reb,0.6 Ast
8,Adam Seiko,2,FR,G,6-3,195,"Boston, MA",Sierra Canyon HS, 2.2 Pts,1.0 Reb,0.6 Ast
9,Ed Chang,23,FR,F,6-8,215,"Papillion, NE",Garfield HS, 1.6 Pts,0.7 Reb,0.3 Ast
10,Joel Mensah,35,FR,F,6-10,215,"Accra, Ghana",JSerra Catholic HS, 1.1 Pts,1.0 Reb,0.0 Ast
11,Michael Sohikish,4,SR,G,5-9,160,"San Diego, CA",University City High School, 0.8 Pts,0.2 Reb,0.4 Ast
12,Malachi Flynn,22,JR,G,6-2,180,"Tacoma, WA",Bellarmine Preparatory School,,,
13,Caleb Giordano,13,SO,G,6-3,190,"La Mesa, CA",,,,
