,Name,Number,Year,Position,Height,Weight,Hometown,High School,PPG,RPG,APG
0,Tremont Waters,3,SO,G,5-11,175,"New Haven, CT",Notre Dame High School, 15.1 Pts,2.9 Reb,5.9 Ast
1,Skylar Mays,4,JR,G,6-4,200,"Baton Rouge, LA",Louisiana State University Laboratory School, 13.4 Pts,3.2 Reb,2.2 Ast
2,Naz Reid,0,FR,F,6-10,250,"Ashbury Park, NJ",Roselle Catholic HS, 13.7 Pts,7.1 Reb,0.8 Ast
3,Ja'vonte Smart,1,FR,G,6-4,200,"Baton Rouge, LA",Scotlandville Magnet HS, 11.5 Pts,3.3 Reb,2.5 Ast
4,Kavell Bigby-Williams,11,SR,F,6-11,250,"London, United Kingdom",Harris Academy Beckenham, 7.9 Pts,6.6 Reb,0.5 Ast
5,Marlon Taylor,14,JR,G,6-5,210,"Mount Vernon, NY",Mount Vernon HS, 7.0 Pts,3.6 Reb,0.5 Ast
6,Emmitt Williams,24,FR,F,6-6,225,"Fort Myers, FL",Oak Ridge HS, 7.1 Pts,5.5 Reb,0.4 Ast
7,Darius Days,22,FR,F,6-6,225,"Raleigh, FL",IMG Academy, 5.3 Pts,4.0 Reb,0.3 Ast
8,Daryl Edwards,5,SR,G,6-3,185,"Fresno, CA",Fresno Central High School, 4.4 Pts,1.6 Reb,1.2 Ast
9,Marshall Graves,12,JR,G,6-4,195,"Ponchatoula, LA",Louisiana State University Laboratory School, 2.8 Pts,0.7 Reb,0.2 Ast
10,Will Reese,13,SO,G,6-3,205,"Leesville, LA",Anacoco HS, 0.5 Pts,0.5 Reb,0.4 Ast
11,Courtese Cooper,21,SO,F,6-8,205,"Elgin, IL",Elgin HS,,,
12,Aundre Hyatt,15,FR,F,6-5,225,"Bronx, NY",Miller School,,,
13,Danya Kingsby,20,JR,G,6-1,170,"Milwaukee, WI",Arlington Country Day Prep,,,
14,Wayde Sims,44,,F,6-6,217,"Baton Rouge, LA",Louisiana State University Laboratory School,,,
