,Name,Number,Year,Position,Height,Weight,Hometown,High School,PPG,RPG,APG
0,Mfiondu Kabengele,25,SO,F,6-10,250,"Burlington, Canada",Don Bosco Preparatory High School, 12.9 Pts,5.7 Reb,0.3 Ast
1,Terance Mann,14,SR,G,6-7,215,"Lowell, MA",Tilton School (NH), 11.2 Pts,6.4 Reb,2.5 Ast
2,Trent Forrest,3,JR,G,6-4,210,"Chipley, FL",Chipley High School, 9.1 Pts,4.6 Reb,3.8 Ast
3,M.J. Walker,23,SO,G,6-5,213,"Jonesboro, GA",Jonesboro High School, 7.8 Pts,2.1 Reb,1.6 Ast
4,Christ Koumadje,21,SR,C,7-4,268,"N'Djamena, Chad",Montverde Academy, 6.6 Pts,5.6 Reb,0.2 Ast
5,David Nichols,11,SR,G,6-1,185,"Chicago, IL",Midwest Academy, 6.4 Pts,1.6 Reb,1.7 Ast
6,PJ Savoy,5,SR,G,6-4,210,"Las Vegas, NV",Las Vegas High School, 6.0 Pts,1.3 Reb,0.5 Ast
7,Phil Cofer,0,SR,F,6-8,230,"Fayetteville, GA",Whitewater HS, 7.4 Pts,3.5 Reb,0.8 Ast
8,Devin Vassell,24,FR,G,6-6,180,"Suwnaee, GA",Peachtree Ridge HS, 4.7 Pts,1.5 Reb,0.6 Ast
9,Raiquan Gray,1,FR,F,6-8,260,"Fort Lauderdale, FL",Dillard HS, 3.7 Pts,2.2 Reb,0.7 Ast
10,Anthony Polite,13,FR,G,6-6,215,"Lugano, Switzerland",Saint Andrew's School, 2.6 Pts,1.6 Reb,0.6 Ast
11,Wyatt Wilkes,31,SO,F,6-8,220,"Orlando, FL",Winter Park High School, 1.4 Pts,0.8 Reb,0.1 Ast
12,Harrison Prieto,35,SO,F,6-8,230,"Mandeville, LA",St. Paul's School, 0.8 Pts,0.5 Reb,0.0 Ast
13,Justin Lindner,15,JR,G,6-1,180,"Memphis, TN",Christian Brothers High School, 0.4 Pts,0.4 Reb,0.6 Ast
14,Will Miles,33,SO,G,6-6,220,"Orlando, FL",Trinity Preparatory School, 0.2 Pts,0.2 Reb,0.0 Ast
15,Travis Light,20,SO,G,6-5,175,"Vienna, VA",Montverde Academy, 0.0 Pts,0.0 Reb,0.0 Ast
16,Ty Hands,4,FR,G,6-5,180,"Palm Beach Lakes, FL",Palm Beach Lakes HS,,,
17,Malik Osborne,10,SO,F,6-9,215,"Matteson, IL",Don Bosco Preparatory High School,,,
