,Name,Number,Year,Position,Height,Weight,Hometown,High School,PPG,RPG,APG
0,Jake Toolson,2,JR,G,6-5,205,"Gilbert, AZ",Highland HS, 15.9 Pts,4.6 Reb,2.2 Ast
1,Conner Toolson,11,SR,G,6-4,185,"Highland, UT",Lone Peak High School, 13.3 Pts,3.2 Reb,1.0 Ast
2,Ben Nakwaasah,10,SR,G,6-2,175,"Richardson, TX",Richardson High School, 8.5 Pts,2.8 Reb,3.1 Ast
3,Baylee Steele,44,JR,C,6-11,245,"Norwalk, IA",Norwalk HIgh School, 8.2 Pts,6.8 Reb,0.6 Ast
4,TJ Washington,3,JR,G,6-0,175,"Tulsa, OK",, 8.0 Pts,2.2 Reb,3.8 Ast
5,Isaiah White,0,SO,G,6-7,205,"Rancho Cucamonga, CA",, 8.4 Pts,4.3 Reb,1.0 Ast
6,Richard Harward,55,SO,C,6-11,255,"Orem, UT",Orem High School, 6.5 Pts,4.8 Reb,0.5 Ast
7,Connor MacDougall,15,SR,F,6-9,240,"Tempe, AZ",Corona del Sol, 8.4 Pts,2.8 Reb,1.0 Ast
8,Wyatt Lowell,25,FR,F,6-10,205,"Gilbert, AZ",Williams Field HS, 4.8 Pts,2.6 Reb,0.5 Ast
9,Hayden Schenck,5,JR,G,6-4,195,"Eden, UT",Weber High School, 2.2 Pts,1.3 Reb,0.9 Ast
10,Cache Fields,4,FR,G,6-5,185,"Palo Alto, CA",Pinewood HS, 0.3 Pts,0.1 Reb,0.0 Ast
11,Drew Cotton,20,FR,G,6-2,180,"Tucson, AZ",Mountain View HS, 0.1 Pts,0.4 Reb,0.3 Ast
12,Brandon Averette,00,JR,G,5-11,185,"Richardson, TX",Richardson High School,,,
13,Ege Havsa,21,JR,G,6-4,165,"Istanbul, Turkey",Esenyurt Okyanus HS,,,
14,Casdon Jardine,22,JR,G,6-7,218,"Twin Falls, ID",Twin Falls High School,,,
