,Name,Number,Year,Position,Height,Weight,Hometown,High School,PPG,RPG,APG
0,Ishmael Lane,20,SR,C,6-8,250,"Port Allen, LA",Port Allen High School, 13.8 Pts,9.5 Reb,1.4 Ast
1,Laterrance Reed,1,JR,G,6-1,190,"Buffalo, NY",, 9.3 Pts,2.1 Reb,1.4 Ast
2,DeAndre Love,22,SR,G,6-4,190,"Seattle, WA",West Seattle High School, 8.5 Pts,2.7 Reb,0.9 Ast
3,C.J. Jones,0,SO,G,5-10,160,"Monroe, LA",Wossman High School, 6.0 Pts,1.6 Reb,2.6 Ast
4,Larry Owens,32,SO,C,6-8,260,"Monroe, LA",Carroll High School, 5.0 Pts,3.4 Reb,0.2 Ast
5,Malik Metoyer,10,SR,F,6-7,200,"Clarence, LA",Lakeview HS (LA), 5.0 Pts,3.3 Reb,1.2 Ast
6,John Norvel,12,JR,G,6-4,190,"Slidell, LA",, 4.1 Pts,1.6 Reb,1.4 Ast
7,Vontay Ott,21,SO,G,6-3,185,"Victorville, CA",Hesperia Christian High School, 4.0 Pts,2.8 Reb,0.4 Ast
8,Darian Dixon,23,SO,F,6-8,220,"Bowie, MD",Scotland Performance Institute, 3.5 Pts,2.3 Reb,0.6 Ast
9,Jacob Guest,14,JR,G,6-4,190,"Bossier City, LA",Airline High School, 3.1 Pts,1.0 Reb,0.3 Ast
10,Brian White,2,FR,G,5-6,160,"Natchitoches, LA",Natchitoches Central HS, 7.3 Pts,1.4 Reb,2.3 Ast
11,Brandon Hutton,34,JR,F,6-5,215,"Chicago, IL",De La Salle Institute, 2.1 Pts,1.2 Reb,0.4 Ast
12,Dalin Williams,35,FR,F,6-8,215,"Stinnett, TX",West Texas HS, 1.6 Pts,1.8 Reb,0.2 Ast
13,Alex Comanita,3,FR,G,6-4,195,"Toronto, Canada",Combine Academy Prep, 1.7 Pts,0.7 Reb,0.2 Ast
14,Chudier Bile,15,JR,F,6-7,200,"Denver, CO",,,,
