,Name,Number,Year,Position,Height,Weight,Hometown,High School,PPG,RPG,APG
0,Ikenna Ndugba,0,SO,G,5-11,180,"Boston, MA",Brooks School, 13.8 Pts,4.2 Reb,4.6 Ast
1,Adam Grant,15,SO,G,6-1,170,"Norfolk, VA",Norfolk Collegiate School, 15.6 Pts,3.3 Reb,2.5 Ast
2,Bosko Kostur,3,SR,G,6-7,215,Australia,Hallam Senior College, 10.3 Pts,3.8 Reb,0.7 Ast
3,Sebastian Townes,54,SO,F,6-6,240,"Norfolk, VA",Norfolk Academy, 11.3 Pts,4.0 Reb,1.8 Ast
4,Brandon Carroll,23,FR,F,6-7,190,"Brewster, NY",, 6.3 Pts,4.1 Reb,0.5 Ast
5,Hunter Ware,1,SR,G,6-2,170,"Powder Springs, GA",North Cobb Christian HS, 5.0 Pts,3.3 Reb,1.5 Ast
6,Tanner Johnson,21,SO,G,6-5,205,"Lexington, KY",Worcester Academy, 6.1 Pts,1.7 Reb,0.6 Ast
7,Ryan Layman,5,FR,F,6-7,200,"Wrentham, MA",, 2.7 Pts,2.5 Reb,0.3 Ast
8,Mantvydas Urmilevicius,13,FR,F,6-8,190,"Havre De Grace, MD",, 3.7 Pts,3.4 Reb,0.7 Ast
9,Taylor McHugh,10,JR,G,6-2,170,"Centreville, VA",Virginia Epispocal School, 3.8 Pts,1.4 Reb,1.9 Ast
10,Angus Riley,20,SR,F,6-8,225,New Zealand,Nayland College, 2.5 Pts,2.0 Reb,0.5 Ast
11,Aram Martin,,SR,F,6-10,190,"SAN ANTONIO, TX",The Miller School of Albemarie, 2.2 Pts,1.3 Reb,0.2 Ast
12,Justin Brickman,11,,G,5-9,155,"San Antonio, TX",Tom C. Clark HS,,,
13,Dren Dedushaj,24,,C,7-1,245,,,,,
14,Dan Garvin,22,,F,6-6,215,"Bethel, CT",Bethel HS,,,
15,Malik Smith,23,,F,6-6,215,,Cleveland Heights High School,,,
