,Name,Number,Year,Position,Height,Weight,Hometown,High School,PPG,RPG,APG
0,Tray Boyd III,1,JR,G,6-4,185,"Memphis, TN",, 12.1 Pts,1.8 Reb,1.8 Ast
1,Jeromy Rodriguez,11,JR,F,6-7,225,"Santiago, Chile",, 11.2 Pts,10.9 Reb,1.9 Ast
2,Patrick Good,10,SO,G,6-0,165,"Johnson City, TN",David Crockett High School, 10.4 Pts,2.3 Reb,1.9 Ast
3,Daivien Williamson,4,FR,G,6-2,160,"Winston-Salem, NC",Winston-Salem Prep, 9.3 Pts,2.0 Reb,2.3 Ast
4,Bo Hodges,3,SO,G,6-4,200,"Nashville, TN",Maplewood High School, 10.2 Pts,4.4 Reb,2.6 Ast
5,Isaiah Tisdale,15,JR,G,6-1,185,"Lexington, KY",, 8.6 Pts,2.8 Reb,2.9 Ast
6,Mladen Armus,33,SO,F,6-10,240,"Belgrade, Serbia",Southwest Christian Academy, 8.0 Pts,7.7 Reb,1.4 Ast
7,Lucas N'Guessan,25,JR,C,7-0,220,"De Lier, Netherlands",Canaries Basketball Academy, 6.2 Pts,3.0 Reb,0.4 Ast
8,Kevon Tucker,21,JR,G,6-3,200,"Dacula, GA",Dacula High School, 3.2 Pts,1.3 Reb,0.6 Ast
9,James Harrison,20,SR,F,6-8,230,"Dallas, TX",South Oak Cliff High School, 3.6 Pts,2.2 Reb,0.3 Ast
10,D'Andre Bernard,2,JR,F,6-8,200,"Toronto, Canada",, 1.9 Pts,2.3 Reb,0.3 Ast
11,Carlos Curtis,5,FR,G,6-2,200,"Milwaukee, WI",Riverside University HS, 2.3 Pts,1.0 Reb,0.6 Ast
12,Myles Rasnick,23,FR,G,6-1,160,"Knoxville, TN",Knox Webb HS, 2.3 Pts,0.1 Reb,0.0 Ast
13,Octavion Corley,13,JR,C,7-0,200,"Reno, NV",, 4.5 Pts,5.0 Reb,0.0 Ast
14,Tre Tiller,12,JR,G,6-3,195,"Chattanooga, TN",Chattanooga Central HS, 1.0 Pts,0.0 Reb,0.5 Ast
