,Name,Number,Year,Position,Height,Weight,Hometown,High School,PPG,RPG,APG
0,Justinian Jessup,3,JR,G,6-6,202,"Longmont, CO",Longmont High School, 14.0 Pts,4.5 Reb,2.7 Ast
1,Derrick Alston,21,SO,G,6-8,185,"Houston, TX",Strake Jesuit College Preparatory, 13.4 Pts,3.9 Reb,1.1 Ast
2,Alex Hobbs,34,JR,G,6-4,190,"La Porte, TX",LaPorte High School, 12.1 Pts,3.5 Reb,2.0 Ast
3,Zach Haney,11,SR,F,6-11,235,"Houston, TX",Atascocita HS, 8.7 Pts,4.3 Reb,1.0 Ast
4,Roderick Williams,23,JR,G,6-7,210,"Los Angeles, CA",, 9.3 Pts,4.2 Reb,0.8 Ast
5,Marcus Dickinson,0,JR,G,6-2,180,"Norman, OK",Norman North High School, 6.5 Pts,2.6 Reb,1.9 Ast
6,Pat Dembley,13,JR,G,6-1,173,"Minneapolis, MN",, 5.4 Pts,2.0 Reb,1.5 Ast
7,David Wacker,33,SR,F,6-10,233,"Converse, TX",Judson HS, 2.7 Pts,3.2 Reb,1.0 Ast
8,Malek Harwell,5,JR,G,6-5,188,"Pocatello, ID",Century HS, 2.2 Pts,0.7 Reb,0.5 Ast
9,Riley Abercrombie,22,FR,F,6-8,206,"Wollongong, Australia",Clear Lake HS,,,
10,Jaycson Bereal,2,FR,G,6-6,198,"Tulsa, OK",Booker T Washington Sr HS,,,
11,Cam Christon,1,SO,G,6-6,192,"Allen, TX",Allen High School,,,
12,Mikey Frazier,45,FR,F,6-10,260,"Salt Lake City, UT",East HS,,,
13,Bing Huang,4,FR,G,6-4,173,"Westlake Village, CA",Brewster Academy,,,
14,Robin Jorch,10,SR,C,6-11,240,"Berlin, Germany",International Berlin Basketball Academy,,,
15,Max Rice,12,FR,G,6-4,191,"Boise, ID",Bishop Kelly HS,,,
