,Name,Number,Year,Position,Height,Weight,Hometown,High School,PPG,RPG,APG
0,Jordan Davis,0,SR,G,6-2,185,"Las Vegas, NV",Canyon Springs HS, 23.4 Pts,4.7 Reb,4.7 Ast
1,Bodie Hume,13,FR,G,6-6,190,"Sterling, CO",Sterling HS, 10.9 Pts,4.3 Reb,0.9 Ast
2,Jonah Radebaugh,12,JR,G,6-3,185,"Thornton, CO",Northglenn HS, 9.5 Pts,6.0 Reb,2.4 Ast
3,Trent Harris,1,JR,G,6-1,160,"Scottsbluff, NE",, 8.9 Pts,2.0 Reb,0.6 Ast
4,Sam Masten,5,FR,G,6-2,175,"Highlands Ranch, CO",Rock Canyon HS, 6.1 Pts,2.2 Reb,1.4 Ast
5,Kai Edwards,25,JR,F,6-9,225,"Amsterdam, Netherlands",Canarias Basketball Academy, 5.3 Pts,5.8 Reb,0.6 Ast
6,Matej Drgon,23,SO,F,6-9,230,"Hamuliakovo, Slovakia",Get Better Academy, 4.9 Pts,1.6 Reb,0.3 Ast
7,Jalen Sanders,22,SO,G,6-5,190,"Denver, CO",Valor Christian High School, 6.7 Pts,3.9 Reb,1.6 Ast
8,Cole Bergan,4,FR,F,6-7,220,"Aberdeen, SD",Aberdeen Central HS, 3.1 Pts,2.4 Reb,1.0 Ast
9,Kur Jockuch,15,FR,F,6-9,220,"Ontario, Canada",London Basketball Academy, 2.1 Pts,2.1 Reb,0.4 Ast
10,Johnatan Reyes,33,SO,G,5-11,175,"San Antonio, TX",Clark High School, 2.1 Pts,0.9 Reb,1.0 Ast
11,Matt Johnson,2,FR,G,6-2,180,"Aurora, CO",Rangeview High School, 1.0 Pts,0.9 Reb,0.7 Ast
12,Roy Grigsby,43,FR,F,6-9,200,"Superior, CO",Monarch HS,,,
13,David Jabedo,24,FR,F,6-4,190,"Colorado Springs, CO",Sand Creek HS,,,
14,Tre'Shon Smoots,3,FR,G,6-1,175,"Sacramento, CA",Grant HS,,,
