,Name,Number,Year,Position,Height,Weight,Hometown,High School,PPG,RPG,APG
0,Ian Dubose,0,SO,G,6-4,220,"Durham, NC",Ravenscroft School, 17.0 Pts,5.9 Reb,3.4 Ast
1,Edward Hardt,15,SR,C,6-10,245,"Phoenix, AZ",Deer Valley High School, 11.7 Pts,5.0 Reb,0.7 Ast
2,Oliver Lynch-Daniels,23,SO,G,6-2,180,"Chapel Hill, NC",Oak Hill Academy, 8.5 Pts,3.1 Reb,2.0 Ast
3,Braxton Bonds,30,SR,G,6-2,175,"Nashville, TN",Christ Presbyterian Academy, 8.2 Pts,4.8 Reb,3.6 Ast
4,Jalon Gates,22,JR,G,6-0,155,"Selma, TX",Samuel Clemens High School, 8.7 Pts,0.8 Reb,0.5 Ast
5,Ty Dalton,10,SO,G,6-4,215,"Houston, TX",, 8.0 Pts,4.0 Reb,1.8 Ast
6,Stephen O'Suji,4,SR,G,6-0,190,"Houston, TX",Kinkaid, 6.4 Pts,2.0 Reb,1.9 Ast
7,Philip McKenzie,2,SO,F,6-5,200,"Nassau, Bahamas",Cannon School, 5.5 Pts,4.1 Reb,0.7 Ast
8,Benjamin Uloko,32,FR,F,6-7,250,"Clemmons, NC",West Forsyth HS, 5.4 Pts,3.0 Reb,0.2 Ast
9,Jackson Stent,3,JR,F,6-8,215,"Christchurch, New Zealand",, 4.3 Pts,1.3 Reb,0.3 Ast
10,Qon Murphy,13,FR,G,6-5,190,"Cornelius, NC",Cannon School, 2.8 Pts,2.0 Reb,0.7 Ast
11,Nick Jones,20,SO,F,6-6,205,"Houston, TX",, 2.8 Pts,1.2 Reb,0.2 Ast
12,Andre Charles Jr.,14,FR,G,6-0,160,"Houston, TX",Cypress Ranch HS, 1.0 Pts,0.0 Reb,0.0 Ast
13,Ryan Gomes,50,JR,C,6-10,240,"Westminster, MD",Friends School-Baltimore,,,
14,Josh Ibarra,44,SR,C,6-11,270,"Angleton, TX",Angleton HS,,,
