,Name,Number,Year,Position,Height,Weight,Hometown,High School,PPG,RPG,APG
0,Landry Shamet,11,SO,G,6-4,179,"Kansas City, MO",Park Hill HS, 15.0 Pts,3.2 Reb,5.1 Ast
1,Shaquille Morris,24,SR,C,6-7,261,"Edmond, OK",Memorial HS, 14.0 Pts,5.5 Reb,1.4 Ast
2,Darral Willis Jr.,21,SR,F,6-9,221,"Madison, WI",Madison Central High School, 10.4 Pts,6.0 Reb,1.0 Ast
3,Conner Frankamp,33,SR,G,6-0,165,"Wichita, KS",Wichita North, 10.1 Pts,1.8 Reb,2.3 Ast
4,Austin Reaves,12,SO,G,6-5,179,"Newark, AR",Cedar Ridge High School, 8.3 Pts,3.2 Reb,2.0 Ast
5,Rashard Kelly,0,SR,F,6-7,232,"Fredericksburg, VA",Hargrave Military Academy, 5.7 Pts,7.5 Reb,2.5 Ast
6,Markis McDuffie,32,,F,6-8,185,"Paterson, NJ",St. Anthony HS, 8.5 Pts,3.2 Reb,1.2 Ast
7,Zach Brown,1,SR,F,6-6,213,"Houston, TX",Sunrise Christian Academy (KS), 4.7 Pts,3.1 Reb,1.8 Ast
8,Rauno Nurger,20,SR,C,6-10,242,Estonia,Sunrise Christian Academy (KS), 4.6 Pts,2.8 Reb,0.5 Ast
9,Samajae Haynes-Jones,4,JR,G,6-0,177,"Wichita, KS",, 5.3 Pts,1.0 Reb,1.3 Ast
10,C.J. Keyser,3,SO,G,6-3,194,"Baltimore, MD",Sunrise Christian Academy, 1.7 Pts,0.8 Reb,0.6 Ast
11,Asbjorn Midtgaard,22,FR,C,7-0,270,Denmark,, 1.4 Pts,2.1 Reb,0.0 Ast
12,Brett Barney,25,SO,C,6-9,215,"Wichita, KS",Sunrise Christian Academy, 1.7 Pts,0.2 Reb,0.2 Ast
13,Brycen Bush,23,FR,G,6-0,152,"Wichita, KS",, 0.8 Pts,0.3 Reb,0.0 Ast
14,Kaelen Malone,10,JR,G,6-1,176,"Mckinney, TX",Phoenix Westwind Academy, 0.4 Pts,0.6 Reb,0.9 Ast
15,Jacob Herrs,14,FR,G,6-3,164,"Wichita, KS",, 0.7 Pts,0.3 Reb,0.3 Ast
16,Rod Brown,5,,F,6-6,190,,,,,
