,Name,Number,Year,Position,Height,Weight,Hometown,High School,PPG,RPG,APG
0,Milan Acquaah,0,SO,G,6-3,195,"Bakersfield, CA",Cathedral High School, 19.2 Pts,4.8 Reb,3.4 Ast
1,Jordan Heading,15,SR,G,6-2,190,"Adelaide, Australia",Sunrise Christian HS, 15.3 Pts,4.0 Reb,2.7 Ast
2,De'Jon Davis,35,JR,F,6-7,225,"Oakland, CA",Oakland Technical HS, 10.4 Pts,9.0 Reb,0.5 Ast
3,Ty Rowell,25,SO,G,6-2,185,"Langley, Canada",Walnut Grove HS, 7.8 Pts,1.7 Reb,0.9 Ast
4,Jeremy Smith,5,JR,G,6-0,165,"Temecula, CA",, 6.8 Pts,1.8 Reb,1.6 Ast
5,Mike Henn,24,SO,F,6-8,225,"Bellevue, WA",, 6.4 Pts,4.1 Reb,0.9 Ast
6,Zach Pirog,33,JR,C,6-11,245,"Highlands Ranch, CO",ThunderRidge HS, 4.9 Pts,4.4 Reb,0.2 Ast
7,Glenn Morison,12,FR,C,6-10,240,"Canberra, Australia",, 3.1 Pts,2.9 Reb,0.2 Ast
8,Marquise Mosley,2,JR,G,5-9,170,"Pasadena, CA",Renaissance Academy, 2.4 Pts,0.9 Reb,0.9 Ast
9,Bul Kuol,11,JR,F,6-7,215,"Canberra, Australia",, 6.3 Pts,2.4 Reb,0.5 Ast
10,Jordan Gonzalez,23,FR,G,6-2,175,"Pasadena, CA",Bishop Amat Memorial HS, 1.4 Pts,0.4 Reb,0.0 Ast
11,Micah Robinson,32,JR,G,6-4,180,"Rancho Cucamonga, CA",, 1.1 Pts,0.7 Reb,0.0 Ast
12,Ferron Flavors Jr.,31,JR,G,6-4,190,"Federal Way, WA",Federal Way High School,,,
13,Adam Hess,10,FR,G,6-5,195,"Thousand Oaks, CA",Westlake HS,,,
14,Omar Lo,4,SR,F,6-9,210,"Los Angeles, CA",,,,
