,Name,Number,Year,Position,Height,Weight,Hometown,High School,PPG,RPG,APG
0,Ty Cockfield,0,SR,G,6-0,185,"Gainesville, GA",Johnson HS, 22.4 Pts,3.6 Reb,3.2 Ast
1,Marquis Eaton,23,SO,G,6-2,197,"Helena, AR",Jonesboro High School, 11.2 Pts,3.3 Reb,2.8 Ast
2,Grantham Gillard,10,SR,G,6-4,205,"Minneapolis, MN",Eden Prairie High School, 10.1 Pts,5.8 Reb,1.0 Ast
3,Tristin Walley,4,SR,F,6-7,215,"Richton, MS",Hattiesburg High School, 7.4 Pts,5.6 Reb,1.3 Ast
4,J.J. Matthews,11,SO,F,6-9,240,"Richmond, VA",, 5.9 Pts,3.2 Reb,0.4 Ast
5,Canberk Kus,12,JR,G,6-6,207,"Istanbul, Turkey",, 5.5 Pts,2.5 Reb,1.0 Ast
6,Salif Boudie,2,JR,F,6-8,215,"Bamako, Mali",Quakerdale Prep Academy, 4.2 Pts,4.2 Reb,0.3 Ast
7,Malik Brevard,3,JR,F,6-8,215,"Charlotte, NC",, 3.3 Pts,4.4 Reb,0.6 Ast
8,Christian Willis,5,SO,G,6-1,190,"Belleville, IL",Christian Brothers College High School, 3.7 Pts,1.1 Reb,0.6 Ast
9,Kobe Wilson,1,FR,G,6-2,188,"Palestine, TX",Atascocita HS, 2.4 Pts,0.6 Reb,0.4 Ast
10,Shaquillo Fritz,25,JR,F,6-8,210,"Freeport, Bahamas",IMG Academy, 1.9 Pts,2.6 Reb,0.3 Ast
11,Jake Scoggins,15,SO,F,6-9,220,"Benton, AR",Benton High School, 1.1 Pts,0.8 Reb,0.5 Ast
12,Morgan McKay,13,FR,F,6-8,220,"Banner Elk, NC",Christ School, 2.0 Pts,0.0 Reb,0.0 Ast
13,Jonathan Adams Jr.,22,SO,G,6-3,209,"Jonesboro, AR",Jonesboro HS, 0.0 Pts,0.7 Reb,0.0 Ast
