,Name,Number,Year,Position,Height,Weight,Hometown,High School,PPG,RPG,APG
0,Brandon Randolph,5,SO,G,6-6,175,"Yonkers, NY",Westtown School, 12.4 Pts,3.3 Reb,1.0 Ast
1,Chase Jeter,4,JR,C,6-10,230,"Las Vegas, NV",Bishop Gorman HS, 10.9 Pts,6.6 Reb,0.6 Ast
2,Brandon Williams,2,FR,G,6-2,190,"Los Angeles, CA",Crespi Carmelite HS, 11.4 Pts,2.8 Reb,3.3 Ast
3,Justin Coleman,12,SR,G,5-10,170,"Birmingham, AL",Wenonah HS, 8.9 Pts,2.6 Reb,3.8 Ast
4,Ryan Luther,10,SR,F,6-9,225,"Gibsonia, PA",Hampton HS, 8.4 Pts,4.3 Reb,1.2 Ast
5,Dylan Smith,3,JR,G,6-5,170,"Mobile, AL",Hoover HS, 7.2 Pts,3.7 Reb,1.1 Ast
6,Ira Lee,11,SO,F,6-7,235,"Los Angeles, CA",Crossroads School, 6.6 Pts,4.2 Reb,0.5 Ast
7,Alex Barcello,23,SO,G,6-2,180,"Chandler, AZ",Corona del Sol High School, 3.3 Pts,0.9 Reb,0.5 Ast
8,Devonaire Doutrive,1,FR,G,6-5,175,"Dallas, TX",Birmingham HS, 3.3 Pts,3.0 Reb,0.7 Ast
9,Emmanuel Akot,24,SO,G,6-7,200,"Winnipeg, Canada",Wasatch Academy, 3.8 Pts,2.8 Reb,1.1 Ast
10,Jake Desjardins,55,JR,F,6-6,215,"Henderson, NV",Coronado High School, 0.9 Pts,0.9 Reb,0.1 Ast
11,Matt Weyand,54,SO,F,6-5,190,"Irvine, CA",Mater Dei High School, 0.5 Pts,0.3 Reb,0.0 Ast
12,Kory Jones,52,SO,G,6-3,170,"Herndon, VA",Westfield High School, 0.0 Pts,0.0 Reb,0.0 Ast
13,Alec Spence,50,FR,G,6-6,195,"St. Louis, MO",Mary Institute and Saint Louis Country Day School,,,
