,Name,Number,Year,Position,Height,Weight,Hometown,High School,PPG,RPG,APG
0,Teyvion Kirk,4,FR,G,6-3,184,"Joliet, IL",, 15.3 Pts,6.1 Reb,3.1 Ast
1,Mike Laster,24,SR,G,6-4,180,"Detroit, MI",Cass Technical, 14.5 Pts,2.9 Reb,1.9 Ast
2,Jordan Dartis,35,JR,G,6-2,180,"Newark, OH",Newark High School, 13.1 Pts,3.6 Reb,2.1 Ast
3,Gavin Block,22,JR,G,6-6,195,"Lincoln, IL",Lincoln Community, 8.5 Pts,4.1 Reb,3.4 Ast
4,Kevin Mickle,23,SR,F,6-7,220,"Brooklyn, NY",St. Benedict's Prep, 8.5 Pts,3.7 Reb,0.9 Ast
5,Doug Taylor,45,JR,F,6-8,220,"Columbus, OH",Northland High School, 6.9 Pts,7.2 Reb,0.7 Ast
6,James Gollon,3,SO,G,6-5,190,"Stevens Point, WI",, 6.8 Pts,3.5 Reb,1.3 Ast
7,Zach Butler,0,FR,G,6-3,193,"Spartanburg, SC",, 2.5 Pts,1.5 Reb,1.0 Ast
8,Jason Carter,1,,F,6-8,224,"Johnstown, OH",Johnstown-Monroe High School, 6.7 Pts,3.0 Reb,1.7 Ast
9,A.J. Gareri,44,,F,6-9,214,,, 0.9 Pts,0.7 Reb,0.1 Ast
10,Sam Frayer,21,SR,F,6-6,215,"Cincinnati, OH",Madeira HS, 1.2 Pts,1.0 Reb,0.0 Ast
11,Ellis Dozier,25,SO,F,6-9,225,"Sandy Spring, MD",Fishburne Military Academy, 0.5 Pts,0.4 Reb,0.0 Ast
12,Antonio Bisutti,10,SR,G,6-2,188,"Dublin, OH",Dublin Scioto High School, 0.0 Pts,0.0 Reb,0.2 Ast
13,Jaylin McDonald,15,JR,F,6-6,185,"Streetsboro, OH",Saint Ignatius HS, 0.0 Pts,0.6 Reb,0.0 Ast
14,C.J. Rhodes,,,G,5-8,167,,, 0.0 Pts,0.0 Reb,0.0 Ast
15,Ben Vander Plas,5,,F,6-7,229,,,,,
