,Name,Number,Year,Position,Height,Weight,Hometown,High School,PPG,RPG,APG
0,Shizz Alston Jr.,10,SR,G,6-4,180,"Philadelphia, PA",The Haverford School, 19.7 Pts,2.8 Reb,5.0 Ast
1,Quinton Rose,1,JR,G,6-8,185,"Rochester, NY",Bishop Kearney High School, 16.5 Pts,3.8 Reb,2.5 Ast
2,Nate Pierre-Louis,15,SO,G,6-4,170,"Plainfield, NJ",Roselle Catholic High School, 13.3 Pts,5.7 Reb,2.0 Ast
3,J.P. Moorman,4,SO,F,6-7,205,"Greensboro, NC",Greensboro Day School, 5.8 Pts,4.1 Reb,1.7 Ast
4,Ernest Aflakpui,24,SR,C,6-10,240,"Accra, Ghana",Archbishop Carroll HS, 5.9 Pts,7.0 Reb,0.4 Ast
5,De'Vondre Perry,22,SO,F,6-7,220,"Baltimore, MD",Baltimore Polytechnic Institute, 4.3 Pts,3.3 Reb,1.1 Ast
6,Alani Moore,0,JR,G,5-10,170,"Washington, DC",Friendship Collegiate Academy Public Charter School, 4.2 Pts,1.1 Reb,1.3 Ast
7,Justyn Hamilton,21,SO,F,6-10,190,"Charlotte, NC",Independence High School, 4.1 Pts,2.1 Reb,0.3 Ast
8,Damion Moore,23,JR,C,6-11,225,"Jackson, MS",Callaway High School, 3.0 Pts,2.5 Reb,0.3 Ast
9,Quentin Jackson,13,JR,G,6-2,180,"Cary, NC",Carlisle School, 0.5 Pts,0.1 Reb,0.0 Ast
10,Tim Waddington,25,JR,F,6-5,195,"Warrington, PA",Central Bucks South HS, 1.0 Pts,0.0 Reb,0.0 Ast
11,Anto Keshgegian,32,JR,G,6-3,185,"Media, PA",St. Joseph's Prep, 0.0 Pts,0.0 Reb,0.0 Ast
12,Jasen West,3,FR,G,6-1,170,"Orlando, FL",Lake Highland Prep, 0.0 Pts,0.0 Reb,0.0 Ast
13,Trey Lowe,11,JR,G,6-7,165,"Ewing, NJ",Ewing HS,,,
14,Arashma Parks,14,FR,F,6-9,235,"North Royalton, OH",Phelps School (Pa.),,,
15,James Scott,2,JR,G,6-5,185,"Union, NJ",Saint Benedict's Preparaory School,,,
