,Name,Number,Year,Position,Height,Weight,Hometown,High School,PPG,RPG,APG
0,Donte Fitzpatrick-Dorsey,3,JR,G,6-4,191,"Memphis, TN",Southwind High School, 14.3 Pts,5.4 Reb,1.5 Ast
1,Kamar McKnight,11,JR,G,6-4,205,"Toronto, Canada",St. Benedict's Prep School, 11.8 Pts,2.8 Reb,1.9 Ast
2,Michael Littlejohn,1,JR,G,5-10,160,"Muskegon, MI",, 9.1 Pts,1.6 Reb,1.4 Ast
3,Tripp Davis,10,JR,G,6-3,180,"Nashville, TN",Lighthouse Christian High School, 7.8 Pts,3.0 Reb,1.2 Ast
4,Armani Chaney,0,SR,G,5-10,165,"Chicago, IL",St. Rita of Cascia HIgh School, 8.6 Pts,2.4 Reb,2.9 Ast
5,Stokley Chaffee,30,SR,F,6-8,215,"Oakland, CA",Amador Valley HS, 7.0 Pts,6.3 Reb,0.9 Ast
6,Emmanuel Egbuta,2,JR,F,6-7,230,"Bronx, NY",, 6.9 Pts,4.9 Reb,0.2 Ast
7,Dave Morris,5,FR,G,6-1,180,"Erie, PA",Strong Vincent HS, 4.5 Pts,1.6 Reb,1.0 Ast
8,DaJion Henderson,23,JR,F,6-7,275,"Los Angeles, CA",, 3.7 Pts,2.9 Reb,0.5 Ast
9,Jalen Duke,34,JR,G,6-5,213,"Nashville, TN",Martin Luther King Magnet, 7.0 Pts,1.6 Reb,0.4 Ast
10,Daniel Cummings,22,SO,G,6-5,225,"Toronto, Canada",St. Benedict's Prep School, 2.1 Pts,1.4 Reb,0.3 Ast
11,Damarri Moore,4,JR,F,6-8,190,"Brooklyn, NY",, 1.5 Pts,2.5 Reb,1.2 Ast
12,Monty Johal,12,FR,G,6-3,185,"Springfield, MO",Glendale HS, 3.8 Pts,2.0 Reb,0.5 Ast
13,Demarcus Mitchell,15,FR,F,6-7,220,"Memphis, TN",Germantown HS, 4.0 Pts,2.7 Reb,0.0 Ast
14,Jy'lan Washington,20,SR,F,6-9,195,"Smyrna, TN",Stewarts Creek High School,,,
