,Name,Number,Year,Position,Height,Weight,Hometown,High School,PPG,RPG,APG
0,Matej Kavas,5,SO,G,6-7,190,Slovenia,Gimnasija Bezigrad HS, 15.0 Pts,5.2 Reb,1.2 Ast
1,Jordan Hill,2,SR,G,6-3,170,"Pasadena, CA",Phillips Exeter Academy (NH), 13.5 Pts,3.7 Reb,3.3 Ast
2,Aaron Menzies,41,JR,C,7-3,260,United Kingdom,Loreto High School Chorlton, 11.1 Pts,8.8 Reb,0.6 Ast
3,Josh Hearlihy,13,SR,G,6-8,213,"Los Angeles, CA",Northfield Mount Herman (MA), 11.5 Pts,4.3 Reb,2.9 Ast
4,Richaud Gittens,10,SR,G,6-4,190,"Tempe, AZ",Marcos De Niza HS, 10.3 Pts,5.1 Reb,1.6 Ast
5,Morgan Means,1,SO,G,6-0,160,"Compton, CA",Redondo Union, 8.7 Pts,3.6 Reb,2.8 Ast
6,Aaron Nettles,23,FR,G,5-11,175,"Seattle, WA",, 2.7 Pts,0.7 Reb,0.3 Ast
7,Scott Ulaneo,11,SO,F,6-10,215,Italy,Stella Azura Academy, 2.4 Pts,2.6 Reb,0.6 Ast
8,Mattia Da Campo,12,SO,G,6-5,210,Italy,Stella Azura Academy, 1.5 Pts,1.6 Reb,0.6 Ast
9,Jake Spurgeon,15,SO,G,6-6,190,"Lake Oswego, OR",Lakeridge HS, 1.2 Pts,0.7 Reb,0.3 Ast
10,Collin Huun,21,JR,G,6-0,175,"Salem, OR",, 1.8 Pts,0.5 Reb,0.0 Ast
11,Brennan Corrigan,35,FR,G,6-4,180,"Westlake Village, CA",, 1.5 Pts,0.0 Reb,0.0 Ast
12,Eric Alperin,14,,G,6-2,170,,,,,
13,Myles Carter,42,,F,6-9,230,"Chicago, IL",St. Rita's HS,,,
14,Latio Cosmos,30,,G,6-0,170,,The Overlake School,,,
15,Delante Jones,24,,G,6-5,195,"Chantilly, VA",Virginia Episcopal School,,,
16,Dashawn McDowell,0,,G,6-5,185,"Oklahoma City, OK",Southeast High School,,,
17,Matthew Owies,,,G,6-0,180,,St. Kevin's College,,,
