,Name,Number,Year,Position,Height,Weight,Hometown,High School,PPG,RPG,APG
0,Jaylin Walker,23,SR,G,6-3,187,"Inkster, MI",Romulus High School, 21.8 Pts,5.7 Reb,2.2 Ast
1,Antonio Williams,4,JR,G,6-0,185,"Chicago, IL",, 11.7 Pts,3.9 Reb,2.6 Ast
2,Philip Whittington,25,JR,F,6-8,227,"Columbus, GA",Northside HS, 11.0 Pts,8.2 Reb,0.5 Ast
3,Jalen Avery,0,SR,G,6-0,186,"Covington, KY",Shroder Paideia Academy, 11.1 Pts,2.2 Reb,3.4 Ast
4,C.J. Williamson,1,JR,G,6-6,200,"Orlando, FL",Evans HS, 6.4 Pts,3.6 Reb,1.5 Ast
5,Akiean Frederick,3,SR,F,6-9,231,"Columbus, OH",Franklin Heights High School, 5.7 Pts,3.9 Reb,0.6 Ast
6,Anthony Roberts,15,FR,G,6-4,190,"Detroit, MI",Henry Ford HS, 5.6 Pts,1.6 Reb,1.3 Ast
7,Mitch Peterson,13,JR,G,6-5,199,"Richfield, OH",Walsh Jesuit High School, 4.0 Pts,3.0 Reb,1.2 Ast
8,B.J. Duling,2,SO,F,6-7,235,"Newark, OH",Newark High School, 2.9 Pts,1.8 Reb,0.5 Ast
9,Kain Harris,11,JR,G,6-4,200,"Chicago, IL",St. Rita of Cascia HS, 3.4 Pts,1.5 Reb,0.8 Ast
10,DeAndre Gholston,22,FR,G,6-5,170,"Gary, IN",21st Century Charter School of Gary, 1.3 Pts,0.8 Reb,0.1 Ast
11,Sam Norton,14,FR,G,6-0,160,"Mooresville, IN",Mooresville HS, 0.0 Pts,0.7 Reb,0.0 Ast
12,Antonio Givens,20,JR,C,6-8,260,"Columbus, OH",,,,
13,Danny Pippen,5,JR,F,6-9,222,"Detroit, MI",Allen Academy,,,
14,Troy Simons,31,SR,G,6-3,195,"Pittsburgh, PA",The University School,,,
