,Name,Number,Year,Position,Height,Weight,Hometown,High School,PPG,RPG,APG
0,"Ed Polite, Jr.",24,JR,F,6-5,200,"Lanham, MD",DuVal High School, 13.5 Pts,7.7 Reb,1.4 Ast
1,Carlik Jones,1,FR,G,6-0,170,"Cincinnati, OH",, 11.8 Pts,3.7 Reb,3.0 Ast
2,Donald Hicks,5,SO,G,6-3,170,"Chesapeake, VA",Oscar Smith High School, 7.8 Pts,3.4 Reb,1.4 Ast
3,Randy Phillips,32,SR,C,6-8,240,"Jackson, MS",Lanier High School, 6.9 Pts,5.7 Reb,0.7 Ast
4,Caleb Tanner,10,JR,G,6-1,170,"Floyd, VA",ELEVI8 Sports Institute, 6.5 Pts,0.4 Reb,0.4 Ast
5,Travis Fields,11,SO,G,5-9,150,"Portsmouth, VA",I.C. Norcom High School, 6.1 Pts,2.2 Reb,2.2 Ast
6,Devonnte Holland,15,SO,F,6-7,240,"Martinsville, VA",Martinsville High School, 4.8 Pts,3.4 Reb,0.4 Ast
7,Christian Bradford,3,SR,G,6-1,165,"Columbus, GA",Kendrick High School, 4.2 Pts,1.8 Reb,1.9 Ast
8,Justin Cousin,14,SR,G,6-0,195,"Burlington, NC",Graham/Air Force Academy Prep, 2.5 Pts,0.8 Reb,0.4 Ast
9,Leroy Butts IV,13,FR,F,6-7,210,"Washington, DC",, 2.3 Pts,1.7 Reb,0.2 Ast
10,Darius Bolstad,45,JR,C,6-8,240,"Virginia Beach, VA",Landstown HS, 1.8 Pts,1.1 Reb,0.1 Ast
11,Tristan Owens,2,JR,F,6-5,195,"Orlando, FL",, 0.7 Pts,0.6 Reb,0.3 Ast
12,Anias Saunders,23,FR,G,6-2,195,"Culpeper, VA",, 0.8 Pts,0.3 Reb,0.1 Ast
13,Devin Cooper,4,SO,G,6-1,175,"Charlotte, NC",Northside Christian Academy, 1.0 Pts,0.5 Reb,0.3 Ast
14,John Caldwell,12,,G,6-5,200,,,,,
