,Name,Number,Year,Position,Height,Weight,Hometown,High School,PPG,RPG,APG
0,Matt Rafferty,32,SR,F,6-8,215,"Hinsdale, IL",Hinsdale Central HS (IL), 17.2 Pts,9.1 Reb,4.3 Ast
1,Jordan Lyons,23,JR,G,5-11,203,"Peachtree City, GA",McIntosh HIgh School, 16.1 Pts,2.2 Reb,2.3 Ast
2,Clay Mounce,45,SO,F,6-7,200,"Mount Airy, NC",Mount Airy High School, 10.8 Pts,5.6 Reb,2.0 Ast
3,Alex Hunter,10,SO,G,5-11,170,"Raleigh, NC",Leesville High School, 9.1 Pts,3.4 Reb,3.3 Ast
4,Noah Gurley,4,FR,F,6-8,190,"Fayetteville, GA",Fayette County HS, 8.9 Pts,3.7 Reb,1.0 Ast
5,Andrew Brown,5,SR,G,6-5,212,"Travelers Rest, SC",Travelers Rest High School, 7.7 Pts,2.7 Reb,1.2 Ast
6,Tre Clark,0,SO,G,6-5,194,"Palmetto, FL",Palmetto Ridge High School, 4.0 Pts,2.6 Reb,1.1 Ast
7,Mike Bothwell,3,FR,G,6-3,187,"Cleveland Heights, OH",Cornerstone Christian Academy, 3.6 Pts,0.9 Reb,0.8 Ast
8,Jaylon Pugh,1,FR,G,6-0,167,"Cartersville, GA",Cartersville HS, 2.6 Pts,1.3 Reb,0.4 Ast
9,Jalen Williams,2,JR,F,6-8,240,"Greenville, SC",Wade Hampton High School, 1.5 Pts,1.9 Reb,0.2 Ast
10,Jalen Slawson,20,FR,F,6-7,206,"Summerville, SC",Pinewood Prep, 0.8 Pts,1.5 Reb,0.2 Ast
11,Brady Schuck,13,SR,G,6-2,165,"Charleston, SC",James Island High School, 1.1 Pts,0.4 Reb,0.0 Ast
12,Robert Swanson,11,FR,G,5-10,160,"Myrtle Beach, SC",Myrtle Beach HS, 0.3 Pts,0.2 Reb,0.0 Ast
