,Name,Number,Year,Position,Height,Weight,Hometown,High School,PPG,RPG,APG
0,Josh Williams,0,SR,G,6-2,195,"Akron, OH",St. Vincent St. Mary High School, 13.4 Pts,3.0 Reb,2.5 Ast
1,Charles Bain,20,SO,F,6-8,200,"Freeport, Bahamas",St. John's College High School, 10.2 Pts,4.6 Reb,0.6 Ast
2,Matty McConnell,23,SR,G,6-2,195,"Oakdale, PA",Chartiers Valley HS, 10.2 Pts,4.7 Reb,2.9 Ast
3,Malik Petteway,5,SR,F,6-8,240,"Waterbury, CT",Sacred Heart High School, 9.8 Pts,5.1 Reb,0.4 Ast
4,Jon Williams,1,SO,G,6-1,175,"Akron, OH",St. Vincent St. Mary High School, 6.5 Pts,2.1 Reb,4.0 Ast
5,Yannis Mendy,15,JR,F,6-8,240,"Metting, France",, 5.7 Pts,3.7 Reb,0.5 Ast
6,Koby Thomas,10,SO,F,6-6,190,"Philadelphia, PA",Imhotep Charter School, 7.5 Pts,4.9 Reb,0.6 Ast
7,Cameron Wilbon,22,FR,G,6-5,200,"Merrillville, IN",, 3.1 Pts,1.6 Reb,0.5 Ast
8,Chris Coalmon,24,SO,F,6-6,185,"North Babylon, NY",St. Mary's High School, 2.9 Pts,2.0 Reb,0.7 Ast
9,Dante Treacy,3,FR,G,6-0,170,"Orlando, FL",Central Florida Christian Academy, 2.4 Pts,1.0 Reb,1.6 Ast
10,Sayveon McEwen,12,JR,G,6-0,185,"Paducah, KY",, 2.6 Pts,0.3 Reb,0.2 Ast
11,David Cole,2,SO,F,6-7,240,"Corona, NY",Christ The King Regional High School, 1.0 Pts,0.0 Reb,0.0 Ast
12,Philmon Gebrewhit,11,FR,F,6-7,185,"Boston, MA",Holderness School,,,
13,Seth Rouse,13,SR,F,6-3,205,"Pittsburgh, PA",Kiski School,,,
