,Name,Number,Year,Position,Height,Weight,Hometown,High School,PPG,RPG,APG
0,Bennie Boatwright,25,SR,F,6-10,235,"Mission Hills, CA",Village Christian HS, 18.2 Pts,6.6 Reb,2.5 Ast
1,Nick Rakocevic,31,JR,F,6-11,225,"Chicago, IL",St. Joseph HIgh School, 14.7 Pts,9.3 Reb,1.3 Ast
2,Jonah Mathews,2,JR,G,6-3,200,"Santa Monica, CA",Santa Monica HIgh School, 12.6 Pts,2.9 Reb,2.2 Ast
3,Shaqquan Aaron,0,SR,G,6-7,195,"Los Angeles, CA",Ranier Beach, 8.3 Pts,4.3 Reb,2.3 Ast
4,Derryck Thornton,5,JR,G,6-3,195,"Los Angeles, CA",Findlay Prep (NV), 7.7 Pts,2.8 Reb,4.3 Ast
5,Kevin Porter Jr,4,FR,G,6-6,218,"South Seattle, WA",Rainier Beach HS, 9.5 Pts,4.0 Reb,1.4 Ast
6,Elijah Weaver,3,FR,G,6-5,210,"Cocoa, FL",Rockledge HS, 5.1 Pts,1.7 Reb,2.4 Ast
7,Jordan Usher,1,SO,G,6-7,225,"Canton, GA",Sequoyah High School, 8.6 Pts,3.7 Reb,1.7 Ast
8,J'Raan Brooks,33,FR,F,6-9,220,"Seattle, WA",Garfield HS, 2.0 Pts,1.3 Reb,0.3 Ast
9,Victor Uyaelunmo,34,SO,F,6-11,220,"Miami, FL",Calvary Christian High School, 0.8 Pts,1.6 Reb,0.1 Ast
10,Devin Fleming,12,SR,G,6-2,190,"Moreno Valley, CA",Valley View High School, 0.8 Pts,0.1 Reb,0.1 Ast
11,McKay Anderson,15,JR,G,6-5,190,"La Canada, CA",La Verne Lutheran HS, 0.4 Pts,0.2 Reb,0.0 Ast
12,"Charles O'Bannon, Jr.",13,SO,G,6-6,210,"Compton, CA",Bishop Gorman High School, 0.0 Pts,1.0 Reb,0.0 Ast
