,Name,Number,Year,Position,Height,Weight,Hometown,High School,PPG,RPG,APG
0,Colbey Ross,4,SO,G,6-1,180,"Aurora, CO",Eaglecrest High School, 19.4 Pts,2.9 Reb,7.0 Ast
1,Eric Cooper,21,SR,G,6-3,190,"Ontario, CA",St. Anthony, 10.7 Pts,2.6 Reb,0.9 Ast
2,Kessler Edwards,15,FR,F,6-8,190,"Rancho Cucamonga, CA",Etiwanda HS, 9.9 Pts,5.5 Reb,1.0 Ast
3,Jade' Smith,5,SO,G,6-4,180,"Oakland, CA",St. Joseph Notre Dame High School, 9.6 Pts,5.9 Reb,1.7 Ast
4,Kameron Edwards,20,JR,F,6-6,230,"Rancho Cucamonga, CA",Etiwanda HS, 14.4 Pts,6.4 Reb,1.0 Ast
5,Darnell Dunn,12,SR,F,6-6,220,"Kinston, NC",Kinston High School, 8.3 Pts,3.4 Reb,1.3 Ast
6,Darryl Polk Jr,2,FR,G,5-9,145,"Long Beach, CA",Long Beach Poly HS, 3.9 Pts,1.6 Reb,1.2 Ast
7,Andre Ball,10,FR,G,6-7,190,"Chino Hills, CA",Chino Hills HS, 3.3 Pts,1.7 Reb,0.3 Ast
8,Victor Ohia Obioha,34,FR,C,6-9,200,"Owerri, Nigeria",Hillcrest HS, 3.4 Pts,2.0 Reb,0.2 Ast
9,Jackson Stormo,50,FR,C,6-8,260,"Santa Barbara, CA",San Marcos HS, 1.3 Pts,1.2 Reb,0.2 Ast
10,Erik Mailliard,33,FR,C,6-10,230,"Dallas, TX",Parish Episcopal School, 0.0 Pts,0.7 Reb,0.0 Ast
11,Everett Perrot,25,FR,F,6-6,215,"Elk Grove, CA",Christian Brothers HS, 0.0 Pts,0.0 Reb,0.0 Ast
12,Michael Wexler,3,FR,G,5-11,175,"Plymouth, MN",Benilde-St. Margaret's School, 0.0 Pts,0.3 Reb,0.0 Ast
13,Jay Yoon,14,FR,G,6-4,195,"Arcadia, CA",Arcadia HS, 0.0 Pts,0.0 Reb,0.0 Ast
14,M.J. Cage,35,JR,F,6-10,235,"Santa Ana, CA",Mater Dei High School,,,
15,Keith Smith,11,JR,G,6-6,205,"Seattle, WA",Rainer Beach High School,,,
16,Kaijae Yee-Stephens,32,SO,G,6-1,190,"Santa Cruz, CA",Santa Cruz High School,,,
