,Name,Number,Year,Position,Height,Weight,Hometown,High School,PPG,RPG,APG
0,Justin Jaworski,11,SO,G,6-1,191,"Schwenksville, PA",Perkiomen Valley High School, 14.6 Pts,2.8 Reb,2.7 Ast
1,Alex Petrie,21,SO,G,6-3,194,"Midlothian, VA",St. Christopher's School, 14.5 Pts,1.9 Reb,1.0 Ast
2,Paulius Zalys,33,SR,F,6-7,209,"Kaunas, Lithuania",The Perkiomen School (PA), 10.0 Pts,4.7 Reb,2.7 Ast
3,Lukas Jarrett,23,JR,F,6-7,205,"Northport, NY",Northport High School, 6.7 Pts,4.5 Reb,1.8 Ast
4,E.J. Stephens,20,SO,G,6-3,170,"Plantation, FL",St. Thomas Aquinas High School, 7.1 Pts,2.8 Reb,1.8 Ast
5,Isaac Suffren,5,FR,G,6-4,184,"Charlotte, NC",Providence Day School, 6.0 Pts,2.9 Reb,1.1 Ast
6,Kyle Stout,24,JR,G,6-6,194,"Schnecksville, PA",Parkland HIgh School, 5.0 Pts,1.8 Reb,0.8 Ast
7,Myles Cherry,54,JR,F,6-8,234,"Newcastle, Australia",Choate Rosemary, 5.9 Pts,5.1 Reb,0.8 Ast
8,Tyrone Perry,3,FR,G,6-1,160,"Apopka, FL",Wekiva HS, 3.0 Pts,1.4 Reb,0.8 Ast
9,Dylan Hastings,44,SO,F,6-8,210,"Quarryville, PA",Solanco High School, 2.0 Pts,3.0 Reb,0.7 Ast
10,Sean Good,13,FR,F,6-10,200,"Camp Hill, PA",Trinity HS, 1.2 Pts,1.6 Reb,0.2 Ast
11,Auston Evans,12,SR,G,6-5,191,"Mckinney, TX",Greenhill School, 1.4 Pts,0.4 Reb,0.1 Ast
12,Jay Vaughan,4,FR,G,6-0,166,"Allentown, PA",Allentown Central Catholic HS, 1.1 Pts,0.0 Reb,0.1 Ast
13,Cal Reichwein,14,JR,G,6-3,208,"Doylestown, PA",Central Bucks High School West, 1.2 Pts,0.2 Reb,0.8 Ast
14,Michael Anekwe,32,FR,F,6-6,209,"Lagos, Nigeria",Besant Hill HS, 0.5 Pts,1.5 Reb,0.0 Ast
