,Name,Number,Year,Position,Height,Weight,Hometown,High School,PPG,RPG,APG
0,Luwane Pipkins,2,JR,G,5-11,180,"Chicago, IL",Bogan HS, 16.0 Pts,4.9 Reb,5.2 Ast
1,Carl Pierre,12,SO,G,6-4,185,"Boston, MA",Boston College High School, 11.8 Pts,2.2 Reb,1.4 Ast
2,Rashaan Holloway,45,SR,C,6-11,310,"Elmer, NJ",Schalick HS, 9.6 Pts,6.0 Reb,0.5 Ast
3,Jonathan Laurent,1,JR,F,6-6,215,"Orlando, FL",Dr. Phillips High School, 9.5 Pts,5.0 Reb,1.5 Ast
4,Keon Clergeot,20,SO,G,6-1,185,"Winter Haven, FL",Auburndale High School, 7.5 Pts,1.9 Reb,1.8 Ast
5,Curtis Cobb,33,JR,G,6-4,195,"Fall River, MA",Wilbraham & Monson Academy, 8.4 Pts,3.4 Reb,2.4 Ast
6,Sy Chatman,10,FR,F,6-8,200,"Saint Paul, MN",, 3.7 Pts,2.1 Reb,0.3 Ast
7,Samba Diallo,5,FR,F,6-7,195,"Rufisque, Senegal",, 3.5 Pts,3.4 Reb,0.5 Ast
8,Tre Wood,0,FR,G,6-1,165,"Upper Marlboro, MD",St. John's College HS, 3.2 Pts,0.9 Reb,2.4 Ast
9,Unique McLean,4,SO,G,6-2,180,"Brooklyn, NY",MacDuffie School, 3.0 Pts,3.3 Reb,1.3 Ast
10,Djery Baptiste,,SR,F,6-10,235,"Gonaives, Haiti",Prestonwood Christian HS, 2.9 Pts,4.1 Reb,0.3 Ast
11,Kieran Hayward,3,SO,G,6-4,195,"Sydney, Australia",St. Joseph's High School, 2.2 Pts,0.5 Reb,0.3 Ast
12,Khalea Turner-Morris,14,SO,C,6-9,250,"New Orleans, LA",New Hampton School, 2.0 Pts,2.1 Reb,0.2 Ast
13,Randall West,31,JR,F,6-4,235,"Moorestown, NJ",Lawrenceville School, 0.9 Pts,1.6 Reb,0.1 Ast
14,Aidan Byrne,41,JR,F,6-6,215,"Niskayuna, NY",, 0.0 Pts,0.0 Reb,0.0 Ast
15,Jaylen Franklin,13,JR,G,6-0,180,"Springfield, MA",MacDuffie School, 0.0 Pts,0.0 Reb,0.0 Ast
