,Name,Number,Year,Position,Height,Weight,Hometown,High School,PPG,RPG,APG
0,Jason Burnell,14,SR,F,6-7,220,"DeLand, FL",Providence School, 17.1 Pts,9.6 Reb,3.1 Ast
1,Marlon Hunter,23,SR,G,6-3,195,"Panama City, FL",Houston HS, 12.7 Pts,3.9 Reb,0.8 Ast
2,Ty Hudson,4,JR,G,6-1,200,"Baton Rouge, LA",Pebblebrook HS, 9.8 Pts,2.7 Reb,2.7 Ast
3,Jamall Gregory,0,SR,G,6-3,202,"Washington, DC",Coolidge HS, 9.4 Pts,4.0 Reb,1.9 Ast
4,Christian Cunningham,31,SR,F,6-7,215,"Albuquerque, NM",Cibola High School, 8.2 Pts,7.6 Reb,0.8 Ast
5,Detrick Mostella,2,SR,G,6-1,175,"Decatur, AL",La Lumiere (IN), 8.9 Pts,2.3 Reb,1.7 Ast
6,Jacara Cross,11,JR,F,6-8,240,"Atlanta, GA",Lithonia High School, 4.1 Pts,2.1 Reb,0.4 Ast
7,De'Torrion Ware,33,FR,G,6-4,200,"Hopkinsville, KY",Christian County HS, 5.3 Pts,1.4 Reb,0.3 Ast
8,Derek St. Hilaire,15,SO,G,5-11,180,"Atlanta, GA",, 3.3 Pts,1.4 Reb,0.9 Ast
9,Maurice Dunlap,10,SR,G,6-2,175,"Greenwood, MS",Amanda Elzy, 2.5 Pts,1.5 Reb,1.7 Ast
10,Maros Zeliznak,3,FR,C,6-11,250,"Kosice, Slovakia",Get Better Academy, 1.8 Pts,1.6 Reb,0.1 Ast
11,Jacob Hyde,5,JR,G,6-3,195,"Gadsden, AL",, 0.3 Pts,0.9 Reb,0.2 Ast
12,Cam Jones,1,FR,G,6-6,190,"Memphis, TN",Whitehaven HS, 1.0 Pts,0.0 Reb,0.0 Ast
