,Name,Number,Year,Position,Height,Weight,Hometown,High School,PPG,RPG,APG
0,Kris Clyburn,1,SR,G,6-6,180,"Detroit, MI",Romulus HIgh School, 14.1 Pts,5.3 Reb,1.2 Ast
1,Amauri Hardy,3,SO,G,6-2,190,"Detroit, MI",North Farmington High School, 13.1 Pts,3.0 Reb,3.5 Ast
2,Joel Ntambwe,24,FR,F,6-9,210,"Kinshasa, Democratic Republic of the Congo",Aspire Academy, 11.8 Pts,5.5 Reb,0.6 Ast
3,Noah Robotham,5,SR,G,6-1,175,"Las Vegas, NV",Bishop Gorman, 9.3 Pts,1.9 Reb,4.9 Ast
4,Cheikh Mbacke Diong,34,SO,F,6-11,220,"Dakar, Senegal",Florida Prep, 6.9 Pts,6.8 Reb,0.3 Ast
5,Bryce Hamilton,13,FR,G,6-4,200,"Pasadena, CA",Pasadena HS, 4.3 Pts,1.6 Reb,0.6 Ast
6,Nick Blair,20,JR,F,6-5,215,"Las Vegas, NV",Bishop Gorman HS, 6.3 Pts,5.3 Reb,1.0 Ast
7,Jonathan Tchamwa Tchatchoua,30,FR,F,6-8,230,"Douala, Cameroon",NBA Global Academy - Australia, 3.4 Pts,3.5 Reb,0.2 Ast
8,Shakur Juiston,10,SR,F,6-7,220,"Newark, NJ",Eastside High School, 10.8 Pts,8.8 Reb,2.0 Ast
9,Tervell Beck,14,SO,F,6-7,230,"Cleveland, OH",OnPoint Academy, 4.1 Pts,2.1 Reb,0.3 Ast
10,Trey Woodbury,22,FR,G,6-4,200,"Las Vegas, NV",Clark HS, 1.4 Pts,0.7 Reb,0.2 Ast
11,Marvin Coleman,31,FR,G,6-2,180,"Las Vegas, NV",Foothill HS, 1.5 Pts,0.3 Reb,0.5 Ast
12,Ben Coupet,2,SO,F,6-7,185,"Chicago, IL",Simeon Career Academy, 1.4 Pts,1.3 Reb,0.1 Ast
13,Cheickna Dembele,15,JR,F,6-11,245,"Banamba, Mali",Scotland Performance Institute, 1.4 Pts,2.7 Reb,0.1 Ast
14,Louis Bangai,43,FR,C,6-10,230,"Yaounde, Cameroon",Scotland Campus Prep,,,
15,Jay Green,0,SO,G,6-5,200,"Sydney, Australia",Hillcrest Academy,,,
16,Djordjije Sljivancanin,12,SO,F,6-10,230,"Belgrade, Serbia",IMG Academy,,,
