,Name,Number,Year,Position,Height,Weight,Hometown,High School,PPG,RPG,APG
0,Frankie Ferrari,2,SR,G,6-0,188,"Burlingame, CA",Burlingame, 14.7 Pts,3.2 Reb,5.5 Ast
1,Charles Minlend,14,SO,G,6-4,208,"Concord, NC",Fork Union Military Academy, 14.5 Pts,4.7 Reb,1.7 Ast
2,Jordan Ratinho,25,JR,G,6-5,210,"Livermore, CA",De La Salle High School, 9.4 Pts,2.9 Reb,1.1 Ast
3,Matthew McCarthy,10,SR,F,6-9,232,"Melbourne, Australia",Xavier College (Australia), 8.7 Pts,6.3 Reb,0.6 Ast
4,Jimbo Lull,5,JR,C,7-0,252,"Manhattan Beach, CA",New Hampton School, 8.5 Pts,5.3 Reb,0.7 Ast
5,Nate Renfro,15,SR,F,6-8,202,"Tucson, AZ",Sahuaro HS, 7.3 Pts,5.0 Reb,1.6 Ast
6,Jamaree Bouyea,1,SO,G,6-2,155,"Salinas, CA",Palma High School, 6.2 Pts,3.3 Reb,1.3 Ast
7,Remu Raitanen,11,JR,F,6-9,198,"Helsinki, Finland",Helsinkin Basketball Academy, 3.3 Pts,1.7 Reb,0.8 Ast
8,Dzmitry Ryuny,22,FR,F,6-9,200,"Minsk, Belarus",Central Park Christian HS, 3.8 Pts,1.2 Reb,0.3 Ast
9,Trevante Anderson,12,FR,G,6-1,170,"Tacoma, WA",Rainier Beach HS, 2.1 Pts,0.3 Reb,0.7 Ast
10,Taavi Jurkatamm,34,SO,F,6-9,210,"Tallinn, Estonia",G4S Noorteliiga, 0.7 Pts,1.4 Reb,0.4 Ast
11,Nathan Krill,31,SR,F,6-7,210,"Saint Helena, CA",, 2.0 Pts,1.0 Reb,0.0 Ast
12,Michael Orlich,3,SR,G,5-11,180,"Fresno, CA",Clovis West High School, 0.4 Pts,0.8 Reb,0.2 Ast
13,Dylan Belquist,21,FR,F,6-6,190,"Los Gatos, CA",Los Gatos HS, 0.0 Pts,0.0 Reb,0.0 Ast
14,Khalil Shabazz,0,SO,G,6-1,170,"Seattle, WA",,,,
