,Game,Date,Time,Type,Home/Away,Opponent,Conference,Outcome,Team Points,Opponent Points,OT,Opponent Wins,Opponent Losses,Streak,Arena
0,1,"Tue, Nov 6, 2018",8:00p,REG,@,Arizona State,Pac-12,L,94,102,2OT,0,1,L 1,Wells Fargo Arena
1,2,"Sat, Nov 10, 2018",5:00p,REG,,West Coast Baptist,,W,106,53,,1,1,W 1,Titan Gym
2,3,"Thu, Nov 15, 2018",1:30p,REG,N,Central Florida,AAC,L,52,68,,1,2,L 1,The HTC Center
3,4,"Fri, Nov 16, 2018",11:00a,REG,N,Wake Forest,ACC,L,59,66,,1,3,L 2,The HTC Center
4,5,"Sun, Nov 18, 2018",1:00p,REG,N,Monmouth,MAAC,W,87,63,,2,3,W 1,The HTC Center
5,6,"Wed, Nov 21, 2018",7:00p,REG,@,Hofstra,CAA,L,71,80,,2,4,L 1,Mack Sports Complex
6,7,"Sat, Nov 24, 2018",10:05p,REG,@,Sacramento State,Big Sky,L,82,87,OT,2,5,L 2,The Nest
7,8,"Sat, Dec 1, 2018",9:00p,REG,,Cal Lutheran,,W,99,60,,3,5,W 1,Titan Gym
8,9,"Wed, Dec 5, 2018",10:00p,REG,,Loyola Marymount,WCC,L,49,59,,3,6,L 1,Titan Gym
9,10,"Mon, Dec 10, 2018",10:00p,REG,@,Saint Mary's (CA),WCC,L,66,81,,3,7,L 2,McKeon Pavilion
10,11,"Sun, Dec 16, 2018",4:00p,REG,@,San Francisco,WCC,L,54,68,,3,8,L 3,War Memorial Gymnasium
11,12,"Sat, Dec 22, 2018",2:00p,REG,@,Nebraska (25),Big Ten,L,62,86,,3,9,L 4,Pinnacle Bank Arena
12,13,"Sat, Dec 29, 2018",9:00p,REG,,Portland,WCC,W,79,64,,4,9,W 1,Titan Gym
13,14,"Tue, Jan 1, 2019",10:00p,REG,@,Washington,Pac-12,L,76,84,,4,10,L 1,Alaska Airlines Arena
14,15,"Wed, Jan 9, 2019",11:59p,REG,@,Hawaii,Big West,L,68,79,,4,11,L 2,Stan Sheriff Center
15,16,"Sat, Jan 12, 2019",9:00p,REG,,UC-Irvine,Big West,L,46,63,,4,12,L 3,Titan Gym
16,17,"Thu, Jan 17, 2019",10:00p,REG,,UC-Riverside,Big West,W,69,61,,5,12,W 1,Titan Gym
17,18,"Sat, Jan 19, 2019",10:00p,REG,@,Long Beach State,Big West,W,92,90,OT,6,12,W 2,The Walter Pyramid
18,19,"Thu, Jan 24, 2019",10:00p,REG,,UC-Santa Barbara,Big West,W,81,60,,7,12,W 3,Titan Gym
19,20,"Sat, Jan 26, 2019",10:00p,REG,@,Cal Poly,Big West,W,80,63,,8,12,W 4,Robert A. Mott Gymnasium
20,21,"Wed, Jan 30, 2019",10:00p,REG,,Cal State Northridge,Big West,W,78,71,,9,12,W 5,Titan Gym
21,22,"Wed, Feb 6, 2019",10:00p,REG,@,UC-Irvine,Big West,L,53,60,,9,13,L 1,Bren Events Center
22,23,"Sat, Feb 9, 2019",8:00p,REG,@,UC-Riverside,Big West,W,77,54,,10,13,W 1,UC Riverside Student Recreation Center
23,24,"Wed, Feb 13, 2019",10:00p,REG,,Long Beach State,Big West,W,85,82,,11,13,W 2,Titan Gym
24,25,"Sat, Feb 16, 2019",10:00p,REG,@,Cal State Northridge,Big West,W,78,71,,12,13,W 3,The Matadome
25,26,"Thu, Feb 21, 2019",10:30p,REG,,UC-Davis,Big West,W,62,58,,13,13,W 4,Titan Gym
26,27,"Sat, Feb 23, 2019",10:00p,REG,@,UC-Santa Barbara,Big West,L,67,82,,13,14,L 1,The Thunderdome
27,28,"Thu, Feb 28, 2019",10:00p,REG,,Cal Poly,Big West,W,86,75,,14,14,W 1,Titan Gym
28,29,"Sat, Mar 2, 2019",10:00p,REG,@,UC-Davis,Big West,L,59,66,,14,15,L 1,The Pavilion
29,30,"Sat, Mar 9, 2019",10:00p,REG,,Hawaii,Big West,L,59,71,,14,16,L 2,Titan Gym
30,31,"Thu, Mar 14, 2019",5:30p,CTOURN,N,UC-Davis,Big West,W,75,71,OT,15,16,W 1,Honda Center
31,32,"Fri, Mar 15, 2019",11:59p,CTOURN,N,UC-Santa Barbara,Big West,W,64,58,,16,16,W 2,Honda Center
32,33,"Sat, Mar 16, 2019",11:59p,CTOURN,N,UC-Irvine,Big West,L,64,92,,16,17,L 1,Honda Center
33,34,"Thu, Mar 21, 2019",10:00p,CIT,,Cal State Bakersfield,WAC,L,58,66,,16,18,L 2,Titan Gym
