,Game,Date,Time,Type,Home/Away,Opponent,Conference,Outcome,Team Points,Opponent Points,OT,Opponent Wins,Opponent Losses,Streak,Arena
0,1,"Tue, Nov 6, 2018",6:30p,REG,@,Seton Hall,Big East,L,49,89,,0,1,L 1,Walsh Gymnasium
1,2,"Sat, Nov 10, 2018",1:00p,REG,@,Massachusetts-Lowell,AEC,L,84,88,OT,0,2,L 2,Costello Athletic Center
2,3,"Tue, Nov 13, 2018",7:00p,REG,,SUNY-Cortland,,W,90,58,,1,2,W 1,Spiro Sports Center
3,4,"Sat, Nov 17, 2018",1:00p,REG,@,Fairfield,MAAC,W,79,73,,2,2,W 2,Webster Bank Arena
4,5,"Tue, Nov 20, 2018",7:00p,REG,,NJIT,A-Sun,L,60,71,,2,3,L 1,Spiro Sports Center
5,6,"Sat, Nov 24, 2018",2:00p,REG,,Rider,MAAC,L,65,89,,2,4,L 2,Spiro Sports Center
6,7,"Fri, Nov 30, 2018",7:00p,REG,@,American,Patriot,W,64,58,,3,4,W 1,Bender Arena
7,8,"Sun, Dec 9, 2018",2:00p,REG,,New Rochelle,,W,105,57,,4,4,W 2,Spiro Sports Center
8,9,"Sun, Dec 16, 2018",4:30p,REG,@,St. John's (NY),Big East,L,58,73,,4,5,L 1,Carnesecca Arena
9,10,"Sat, Dec 22, 2018",2:00p,REG,,Hartford,AEC,W,77,68,,5,5,W 1,Spiro Sports Center
10,11,"Sat, Dec 29, 2018",2:00p,REG,@,Saint Joseph's,A-10,L,57,59,,5,6,L 1,Hagan Arena
11,12,"Thu, Jan 3, 2019",7:00p,REG,@,Central Connecticut State,NEC,W,80,58,,6,6,W 1,Detrick Gymnasium
12,13,"Sat, Jan 5, 2019",4:00p,REG,,St. Francis (NY),NEC,L,59,66,,6,7,L 1,Spiro Sports Center
13,14,"Thu, Jan 10, 2019",7:00p,REG,,Sacred Heart,NEC,W,76,73,,7,7,W 1,Spiro Sports Center
14,15,"Sat, Jan 12, 2019",4:00p,REG,,Fairleigh Dickinson,NEC,W,66,60,,8,7,W 2,Spiro Sports Center
15,16,"Sat, Jan 19, 2019",4:00p,REG,,Mount St. Mary's,NEC,L,56,70,,8,8,L 1,Spiro Sports Center
16,17,"Mon, Jan 21, 2019",3:30p,REG,@,Sacred Heart,NEC,L,38,62,,8,9,L 2,William H. Pitt Center
17,18,"Thu, Jan 24, 2019",7:00p,REG,@,Saint Francis (PA),NEC,W,83,79,,9,9,W 1,DeGol Arena
18,19,"Sat, Jan 26, 2019",5:00p,REG,@,Robert Morris,NEC,L,51,57,,9,10,L 1,North Athletic Complex
19,20,"Thu, Jan 31, 2019",7:00p,REG,,Bryant,NEC,L,64,71,,9,11,L 2,Spiro Sports Center
20,21,"Sat, Feb 2, 2019",4:00p,REG,,Long Island University,NEC,W,71,59,,10,11,W 1,Spiro Sports Center
21,22,"Thu, Feb 7, 2019",7:00p,REG,@,St. Francis (NY),NEC,L,44,51,,10,12,L 1,Pope Physical Education Center
22,23,"Sat, Feb 9, 2019",4:30p,REG,@,Long Island University,NEC,W,68,65,,11,12,W 1,Steinberg Wellness Center
23,24,"Thu, Feb 14, 2019",7:00p,REG,,Central Connecticut State,NEC,W,63,57,,12,12,W 2,Spiro Sports Center
24,25,"Sat, Feb 16, 2019",4:00p,REG,@,Mount St. Mary's,NEC,W,58,56,,13,12,W 3,Knott Arena
25,26,"Thu, Feb 21, 2019",7:00p,REG,@,Bryant,NEC,L,65,67,,13,13,L 1,Chace Athletic Center 
26,27,"Sat, Feb 23, 2019",4:30p,REG,@,Fairleigh Dickinson,NEC,L,66,74,,13,14,L 2,Rothman Center
27,28,"Thu, Feb 28, 2019",6:00p,REG,,Saint Francis (PA),NEC,L,72,83,,13,15,L 3,Spiro Sports Center
28,29,"Sat, Mar 2, 2019",4:00p,REG,,Robert Morris,NEC,L,60,69,,13,16,L 4,Spiro Sports Center
29,30,"Wed, Mar 6, 2019",7:00p,CTOURN,@,Fairleigh Dickinson,NEC,L,46,84,,13,17,L 5,Rothman Center
