,Game,Date,Time,Type,Home/Away,Opponent,Conference,Outcome,Team Points,Opponent Points,OT,Opponent Wins,Opponent Losses,Streak,Arena
0,1,"Tue, Nov 6, 2018",7:00p,REG,@,Notre Dame,ACC,L,67,84,,0,1,L 1,Purcell Pavilion at the Joyce Center
1,2,"Fri, Nov 9, 2018",9:00p,REG,@,Radford,Big South,L,78,88,,0,2,L 2,Donald N. Dedmon Center
2,3,"Mon, Nov 12, 2018",8:00p,REG,@,Duquesne,A-10,L,88,89,OT,0,3,L 3,A.J. Palumbo Center
3,4,"Thu, Nov 15, 2018",8:00p,REG,,William & Mary,CAA,W,100,95,OT,1,3,W 1,UIC Pavilion
4,5,"Sat, Nov 17, 2018",8:00p,REG,,Bradley,MVC,W,71,70,,2,3,W 2,UIC Pavilion
5,6,"Sat, Nov 24, 2018",4:00p,REG,,Wisconsin-Parkside,,W,94,74,,3,3,W 3,UIC Pavilion
6,7,"Wed, Nov 28, 2018",7:00p,REG,@,Saint Joseph's,A-10,L,75,89,,3,4,L 1,Hagan Arena
7,8,"Sat, Dec 1, 2018",4:00p,REG,,Loyola (IL),MVC,L,64,73,,3,5,L 2,UIC Pavilion
8,9,"Wed, Dec 5, 2018",7:00p,REG,,Illinois State,MVC,W,94,75,,4,5,W 1,UIC Pavilion
9,10,"Sat, Dec 8, 2018",6:00p,REG,@,Colorado,Pac-12,L,72,84,,4,6,L 1,Coors Events/Conference Center
10,11,"Fri, Dec 14, 2018",7:00p,REG,@,DePaul,Big East,L,70,90,,4,7,L 2,Wintrust Arena
11,12,"Mon, Dec 17, 2018",8:00p,REG,,Incarnate Word,Southland,W,63,57,,5,7,W 1,UIC Pavilion
12,13,"Fri, Dec 21, 2018",8:00p,REG,,St. Francis (IL),,W,76,55,,6,7,W 2,UIC Pavilion
13,14,"Fri, Dec 28, 2018",7:00p,REG,@,Wright State,Horizon,W,75,72,OT,7,7,W 3,Ervin J. Nutter Center
14,15,"Sun, Dec 30, 2018",6:00p,REG,@,Northern Kentucky,Horizon,L,58,73,,7,8,L 1,Bank of Kentucky Center
15,16,"Fri, Jan 4, 2019",7:00p,REG,,IUPUI,Horizon,L,64,66,,7,9,L 2,UIC Pavilion
16,17,"Thu, Jan 10, 2019",8:00p,REG,,Youngstown State,Horizon,W,78,63,,8,9,W 1,UIC Pavilion
17,18,"Sat, Jan 12, 2019",4:00p,REG,,Cleveland State,Horizon,W,73,56,,9,9,W 2,UIC Pavilion
18,19,"Thu, Jan 17, 2019",8:00p,REG,@,Milwaukee,Horizon,L,69,81,,9,10,L 1,UW-Milwaukee Panther Arena
19,20,"Sat, Jan 19, 2019",1:00p,REG,@,Green Bay,Horizon,L,85,90,,9,11,L 2,Resch Center
20,21,"Thu, Jan 24, 2019",8:00p,REG,,Detroit Mercy,Horizon,W,79,67,,10,11,W 1,UIC Pavilion
21,22,"Sat, Jan 26, 2019",4:00p,REG,,Oakland,Horizon,L,67,80,,10,12,L 1,UIC Pavilion
22,23,"Fri, Feb 1, 2019",9:00p,REG,,Wright State,Horizon,W,67,53,,11,12,W 1,UIC Pavilion
23,24,"Sun, Feb 3, 2019",4:00p,REG,,Northern Kentucky,Horizon,W,69,67,,12,12,W 2,UIC Pavilion
24,25,"Sat, Feb 9, 2019",1:00p,REG,@,IUPUI,Horizon,W,76,75,,13,12,W 3,Indiana Farmers Coliseum
25,26,"Thu, Feb 14, 2019",7:00p,REG,@,Cleveland State,Horizon,W,81,77,,14,12,W 4,Wolstein Center
26,27,"Sat, Feb 16, 2019",6:00p,REG,@,Youngstown State,Horizon,L,73,81,,14,13,L 1,Beeghly Center
27,28,"Fri, Feb 22, 2019",9:00p,REG,,Green Bay,Horizon,L,62,63,,14,14,L 2,UIC Pavilion
28,29,"Sun, Feb 24, 2019",4:12p,REG,,Milwaukee,Horizon,W,74,59,,15,14,W 1,UIC Pavilion
29,30,"Thu, Feb 28, 2019",7:00p,REG,@,Oakland,Horizon,L,72,86,,15,15,L 1,Athletics Center O'rena
30,31,"Sat, Mar 2, 2019",4:00p,REG,@,Detroit Mercy,Horizon,W,80,71,,16,15,W 1,Calihan Hall
31,32,"Tue, Mar 5, 2019",8:00p,CTOURN,@,Green Bay,Horizon,L,77,82,,16,16,L 1,Resch Center
