,Game,Date,Time,Type,Home/Away,Opponent,Conference,Outcome,Team Points,Opponent Points,OT,Opponent Wins,Opponent Losses,Streak,Arena
0,1,"Fri, Nov 9, 2018",7:30p,REG,,Old Dominion,CUSA,W,79,64,,1,0,W 1,Hagan Arena
1,2,"Mon, Nov 12, 2018",7:00p,REG,,Monmouth,MAAC,W,78,63,,2,0,W 2,Hagan Arena
2,3,"Thu, Nov 15, 2018",11:30a,REG,N,Wake Forest,ACC,W,89,69,,3,0,W 3,The HTC Center
3,4,"Fri, Nov 16, 2018",1:30p,REG,N,Central Florida,AAC,L,57,77,,3,1,L 1,The HTC Center
4,5,"Sun, Nov 18, 2018",4:00p,REG,N,West Virginia,Big 12,L,90,97,,3,2,L 2,The HTC Center
5,6,"Sat, Nov 24, 2018",4:00p,REG,@,William & Mary,CAA,L,85,87,,3,3,L 3,Kaplan Arena at William and Mary Hall
6,7,"Wed, Nov 28, 2018",7:00p,REG,,Illinois-Chicago,Horizon,W,89,75,,4,3,W 1,Hagan Arena
7,8,"Sat, Dec 1, 2018",5:30p,REG,,Temple,AAC,L,70,77,,4,4,L 1,Hagan Arena
8,9,"Wed, Dec 5, 2018",7:00p,REG,@,Princeton,Ivy,W,92,82,,5,4,W 1,Jadwin Gymnasium
9,10,"Sat, Dec 8, 2018",2:00p,REG,@,Villanova (21),Big East,L,58,70,,5,5,L 1,Finneran Pavilion
10,11,"Sat, Dec 22, 2018",5:00p,REG,,Loyola (IL),MVC,W,45,42,,6,5,W 1,The Palestra
11,12,"Sat, Dec 29, 2018",2:00p,REG,,Wagner,NEC,W,59,57,,7,5,W 2,Hagan Arena
12,13,"Thu, Jan 3, 2019",7:30p,REG,,George Mason,A-10,L,60,85,,7,6,L 1,Hagan Arena
13,14,"Sun, Jan 6, 2019",2:00p,REG,,George Washington,A-10,L,56,70,,7,7,L 2,Hagan Arena
14,15,"Wed, Jan 9, 2019",7:00p,REG,@,St. Bonaventure,A-10,L,47,73,,7,8,L 3,Reilly Center
15,16,"Sat, Jan 12, 2019",4:00p,REG,@,Duquesne,A-10,L,84,85,,7,9,L 4,A.J. Palumbo Center
16,17,"Tue, Jan 15, 2019",9:00p,REG,,Davidson,A-10,W,61,60,,8,9,W 1,Hagan Arena
17,18,"Fri, Jan 18, 2019",7:00p,REG,@,Saint Louis,A-10,L,57,68,,8,10,L 1,Chaifetz Arena
18,19,"Wed, Jan 23, 2019",7:00p,REG,,Richmond,A-10,W,74,70,,9,10,W 1,Hagan Arena
19,20,"Sat, Jan 26, 2019",7:00p,REG,@,Pennsylvania,Ivy,L,70,78,,9,11,L 1,The Palestra
20,21,"Tue, Jan 29, 2019",8:00p,REG,@,Dayton,A-10,L,64,75,,9,12,L 2,University of Dayton Arena
21,22,"Sat, Feb 2, 2019",4:30p,REG,,Massachusetts,A-10,W,64,62,,10,12,W 1,Hagan Arena
22,23,"Tue, Feb 5, 2019",7:00p,REG,@,La Salle,A-10,L,69,83,,10,13,L 1,Tom Gola Arena
23,24,"Fri, Feb 8, 2019",7:00p,REG,,Saint Louis,A-10,W,91,61,,11,13,W 1,Hagan Arena
24,25,"Tue, Feb 12, 2019",6:30p,REG,,St. Bonaventure,A-10,L,51,76,,11,14,L 1,Hagan Arena
25,26,"Fri, Feb 15, 2019",7:00p,REG,@,Davidson,A-10,L,72,80,,11,15,L 2,Belk Arena
26,27,"Sat, Feb 23, 2019",2:00p,REG,@,Massachusetts,A-10,L,79,80,,11,16,L 3,Mullins Center
27,28,"Wed, Feb 27, 2019",9:00p,REG,@,Fordham,A-10,W,66,52,,12,16,W 1,Rose Hill Gym
28,29,"Sat, Mar 2, 2019",5:00p,REG,,La Salle,A-10,W,72,62,,13,16,W 2,Hagan Arena
29,30,"Tue, Mar 5, 2019",7:00p,REG,,Rhode Island,A-10,L,85,86,OT,13,17,L 1,Hagan Arena
30,31,"Fri, Mar 8, 2019",9:00p,REG,@,Virginia Commonwealth,A-10,L,63,75,,13,18,L 2,Stuart Siegel Center
31,32,"Thu, Mar 14, 2019",6:00p,CTOURN,N,Duquesne,A-10,W,92,86,,14,18,W 1,Barclays Center
32,33,"Fri, Mar 15, 2019",6:00p,CTOURN,N,Davidson,A-10,L,60,70,,14,19,L 1,Barclays Center
