,Game,Date,Time,Type,Home/Away,Opponent,Conference,Outcome,Team Points,Opponent Points,OT,Opponent Wins,Opponent Losses,Streak,Arena
0,1,"Tue, Nov 6, 2018",8:30p,REG,@,Michigan (19),Big Ten,L,44,63,,0,1,L 1,Crisler Arena
1,2,"Thu, Nov 8, 2018",7:00p,REG,,Mid-Atlantic Christian,,W,108,50,,1,1,W 1,Echols Memorial Hall
2,3,"Sat, Nov 10, 2018",7:00p,REG,,Clarion,,W,74,46,,2,1,W 2,Echols Memorial Hall
3,4,"Tue, Nov 13, 2018",7:00p,REG,@,South Carolina,SEC,L,64,81,,2,2,L 1,The Colonial Life Arena
4,5,"Fri, Nov 16, 2018",8:30p,REG,N,Siena,MAAC,L,58,61,,2,3,L 2,Mohegan Sun Arena
5,6,"Sat, Nov 17, 2018",8:30p,REG,N,Stony Brook,AEC,L,65,72,,2,4,L 3,Mohegan Sun Arena
6,7,"Tue, Nov 20, 2018",7:00p,REG,,Regent,,W,97,57,,3,4,W 1,Echols Memorial Hall
7,8,"Tue, Nov 27, 2018",7:00p,REG,,Stony Brook,AEC,L,73,79,,3,5,L 1,Echols Memorial Hall
8,9,"Thu, Nov 29, 2018",7:00p,REG,,Hampton,Big South,W,94,89,2OT,4,5,W 1,Echols Memorial Hall
9,10,"Sat, Dec 1, 2018",4:00p,REG,@,Kent State,MAC,L,67,78,,4,6,L 1,Memorial Athletic & Convocation Center
10,11,"Wed, Dec 12, 2018",7:00p,REG,@,Rider,MAAC,L,71,81,,4,7,L 2,Alumni Gymnasium
11,12,"Sun, Dec 16, 2018",4:00p,REG,@,Loyola (IL),MVC,L,49,80,,4,8,L 3,Joseph J. Gentile Center
12,13,"Fri, Dec 21, 2018",9:00p,REG,@,Texas-El Paso,CUSA,W,75,62,,5,8,W 1,Don Haskins Center
13,14,"Sat, Dec 22, 2018",9:00p,REG,N,East Tennessee State,Southern,L,61,89,,5,9,L 1,Don Haskins Center
14,15,"Sat, Dec 29, 2018",3:00p,REG,@,Niagara,MAAC,L,75,83,,5,10,L 2,Gallagher Center
15,16,"Sat, Jan 5, 2019",6:30p,REG,,Delaware State,MEAC,W,77,63,,6,10,W 1,Echols Memorial Hall
16,17,"Mon, Jan 7, 2019",8:00p,REG,,Florida A&M,MEAC,W,72,62,,7,10,W 2,Echols Memorial Hall
17,18,"Sat, Jan 12, 2019",4:00p,REG,@,Coppin State,MEAC,W,80,66,,8,10,W 3,Physical Education Complex
18,19,"Mon, Jan 14, 2019",8:00p,REG,,Bethune-Cookman,MEAC,W,75,68,,9,10,W 4,Echols Memorial Hall
19,20,"Sat, Jan 19, 2019",6:00p,REG,@,Savannah State,MEAC,W,82,76,,10,10,W 5,Tiger Arena
20,21,"Mon, Jan 21, 2019",7:30p,REG,@,South Carolina State,MEAC,W,74,69,,11,10,W 6,SHM Memorial Center
21,22,"Sat, Jan 26, 2019",6:30p,REG,,Maryland-Eastern Shore,MEAC,W,88,60,,12,10,W 7,Echols Memorial Hall
22,23,"Sat, Feb 2, 2019",4:00p,REG,@,Howard,MEAC,W,80,78,,13,10,W 8,Burr Gymnasium
23,24,"Sat, Feb 9, 2019",4:00p,REG,@,Bethune-Cookman,MEAC,L,76,84,,13,11,L 1,Moore Gymnasium
24,25,"Mon, Feb 11, 2019",7:00p,REG,@,Florida A&M,MEAC,W,66,54,,14,11,W 1,Al Lawson Center
25,26,"Sat, Feb 16, 2019",6:30p,REG,,North Carolina Central,MEAC,W,75,71,OT,15,11,W 2,Echols Memorial Hall
26,27,"Mon, Feb 18, 2019",8:00p,REG,,North Carolina A&T,MEAC,W,76,58,,16,11,W 3,Echols Memorial Hall
27,28,"Sat, Feb 23, 2019",4:00p,REG,@,Morgan State,MEAC,W,75,74,,17,11,W 4,Hill Field House
28,29,"Sat, Mar 2, 2019",6:30p,REG,,Coppin State,MEAC,W,72,38,,18,11,W 5,Echols Memorial Hall
29,30,"Mon, Mar 4, 2019",7:30p,REG,@,Delaware State,MEAC,W,74,66,,19,11,W 6,Memorial Hall
30,31,"Thu, Mar 7, 2019",8:00p,REG,,Howard,MEAC,L,95,98,,19,12,L 1,Echols Memorial Hall
31,32,"Wed, Mar 13, 2019",6:00p,CTOURN,N,South Carolina State,MEAC,W,78,73,,20,12,W 1,Norfolk Scope
32,33,"Fri, Mar 15, 2019",6:00p,CTOURN,N,Howard,MEAC,W,75,69,,21,12,W 2,Norfolk Scope
33,34,"Sat, Mar 16, 2019",1:00p,CTOURN,N,North Carolina Central,MEAC,L,47,50,,21,13,L 1,Norfolk Scope
34,35,"Wed, Mar 20, 2019",7:00p,NIT,@,Alabama,SEC,W,80,79,OT,22,13,W 1,Coleman Coliseum 
35,36,"Mon, Mar 25, 2019",9:00p,NIT,@,Colorado,Pac-12,L,60,76,,22,14,L 1,Coors Events/Conference Center
