,Game,Date,Time,Type,Home/Away,Opponent,Conference,Outcome,Team Points,Opponent Points,OT,Opponent Wins,Opponent Losses,Streak,Arena
0,1,"Tue, Nov 6, 2018",6:00p,REG,,Rochester (MI),,W,77,67,,1,0,W 1,Convocation Center
1,2,"Fri, Nov 9, 2018",11:00a,REG,,Drexel,CAA,W,66,62,,2,0,W 2,Convocation Center
2,3,"Sun, Nov 11, 2018",2:00p,REG,,Goshen,,W,97,74,,3,0,W 3,Convocation Center
3,4,"Wed, Nov 14, 2018",7:00p,REG,@,Duke (1),ACC,L,46,84,,3,1,L 1,Cameron Indoor Stadium
4,5,"Sat, Nov 17, 2018",2:30p,REG,,Boston University,Patriot,W,80,62,,4,1,W 1,Convocation Center
5,6,"Mon, Nov 19, 2018",7:00p,REG,@,Rutgers,Big Ten,L,36,63,,4,2,L 1,Louis Brown Athletic Center
6,7,"Sat, Nov 24, 2018",2:00p,REG,,Detroit Mercy,Horizon,L,74,78,,4,3,L 2,Convocation Center
7,8,"Mon, Nov 26, 2018",8:00p,REG,@,Texas Christian,Big 12,L,69,87,,4,4,L 3,Ed & Rae Schollmaier Arena
8,9,"Sat, Dec 1, 2018",3:00p,REG,@,Northeastern,CAA,L,67,81,,4,5,L 4,Matthews Arena
9,10,"Sat, Dec 8, 2018",12:00p,REG,,Central State (OH),,W,105,53,,5,5,W 1,Convocation Center
10,11,"Wed, Dec 19, 2018",7:00p,REG,,UC-Irvine,Big West,L,48,52,,5,6,L 1,Convocation Center
11,12,"Sat, Dec 22, 2018",2:00p,REG,,Siena Heights,,W,90,72,,6,6,W 1,Convocation Center
12,13,"Sat, Dec 29, 2018",2:00p,REG,@,Kansas (5),Big 12,L,63,87,,6,7,L 1,Allen Fieldhouse
13,14,"Fri, Jan 4, 2019",9:00p,REG,,Buffalo (20),MAC,L,58,74,,6,8,L 2,Convocation Center
14,15,"Tue, Jan 8, 2019",7:00p,REG,@,Ball State,MAC,W,84,82,2OT,7,8,W 1,Worthen Arena
15,16,"Sat, Jan 12, 2019",12:00p,REG,,Kent State,MAC,W,95,61,,8,8,W 2,Convocation Center
16,17,"Tue, Jan 15, 2019",7:00p,REG,@,Akron,MAC,L,49,51,,8,9,L 1,James A. Rhodes Arena
17,18,"Fri, Jan 18, 2019",7:00p,REG,@,Buffalo (16),MAC,L,65,77,,8,10,L 2,Alumni Arena
18,19,"Tue, Jan 22, 2019",7:00p,REG,,Bowling Green State,MAC,L,67,80,,8,11,L 3,Convocation Center
19,20,"Sat, Jan 26, 2019",2:00p,REG,@,Western Michigan,MAC,W,93,67,,9,11,W 1,University Arena
20,21,"Tue, Jan 29, 2019",7:00p,REG,@,Central Michigan,MAC,L,82,86,,9,12,L 1,McGuirk Arena
21,22,"Sat, Feb 2, 2019",12:00p,REG,,Miami (OH),MAC,L,48,59,,9,13,L 2,Convocation Center
22,23,"Sat, Feb 9, 2019",2:00p,REG,,Northern Illinois,MAC,W,57,49,,10,13,W 1,Convocation Center
23,24,"Tue, Feb 12, 2019",7:00p,REG,@,Ohio,MAC,W,66,57,,11,13,W 2,Convocation Center
24,25,"Sat, Feb 16, 2019",7:00p,REG,@,Kent State,MAC,L,58,71,,11,14,L 1,Memorial Athletic & Convocation Center
25,26,"Tue, Feb 19, 2019",7:00p,REG,,Toledo,MAC,W,76,69,,12,14,W 1,Convocation Center
26,27,"Sat, Feb 23, 2019",2:00p,REG,,Western Michigan,MAC,W,77,76,OT,13,14,W 2,Convocation Center
27,28,"Tue, Feb 26, 2019",7:00p,REG,,Central Michigan,MAC,L,66,77,,13,15,L 1,Convocation Center
28,29,"Sat, Mar 2, 2019",3:00p,REG,@,Northern Illinois,MAC,W,75,69,,14,15,W 1,Convocation Center
29,30,"Tue, Mar 5, 2019",7:00p,REG,,Ball State,MAC,W,68,61,,15,15,W 2,Convocation Center
30,31,"Fri, Mar 8, 2019",7:00p,REG,@,Toledo,MAC,L,58,64,,15,16,L 1,John F. Savage Hall
31,32,"Mon, Mar 11, 2019",7:00p,CTOURN,,Ball State,MAC,L,43,61,,15,17,L 2,Convocation Center
