,Game,Date,Time,Type,Home/Away,Opponent,Conference,Outcome,Team Points,Opponent Points,OT,Opponent Wins,Opponent Losses,Streak,Arena
0,1,"Tue, Nov 6, 2018",10:00p,REG,,New Mexico,MWC,L,84,87,,0,1,L 1,The Matadome
1,2,"Tue, Nov 13, 2018",9:00p,REG,@,Loyola Marymount,WCC,L,64,79,,0,2,L 2,Albert Gersten Pavilion
2,3,"Sat, Nov 17, 2018",9:00p,REG,,Portland,WCC,L,77,80,,0,3,L 3,The Matadome
3,4,"Tue, Nov 20, 2018",10:00p,REG,,Tennessee State,OVC,W,80,77,,1,3,W 1,The Matadome
4,5,"Tue, Nov 27, 2018",11:00p,REG,@,Washington State,Pac-12,L,94,103,,1,4,L 1,Beasley Coliseum
5,6,"Sat, Dec 1, 2018",10:00p,REG,,Sacramento State,Big Sky,L,68,88,,1,5,L 2,The Matadome
6,7,"Mon, Dec 3, 2018",10:00p,REG,@,Pepperdine,WCC,W,90,83,,2,5,W 1,Firestone Fieldhouse
7,8,"Wed, Dec 5, 2018",10:00p,REG,,Cal State San Marcos,,W,76,72,,3,5,W 2,The Matadome
8,9,"Sun, Dec 9, 2018",4:00p,REG,@,San Diego,WCC,L,68,82,,3,6,L 1,Jenny Craig Pavillion
9,10,"Sun, Dec 16, 2018",6:00p,REG,,Pacific,WCC,L,77,79,,3,7,L 2,The Matadome
10,11,"Wed, Dec 19, 2018",9:00p,REG,@,New Mexico State,WAC,L,57,92,,3,8,L 3,Pan American Center
11,12,"Sat, Dec 22, 2018",2:00p,REG,N,Southern Illinois-Edwardsville,OVC,W,85,79,,4,8,W 1,Orleans Arena
12,13,"Sun, Dec 23, 2018",4:30p,REG,N,Rider,MAAC,W,81,80,,5,8,W 2,Orleans Arena
13,14,"Sat, Dec 29, 2018",10:00p,REG,,Morgan State,MEAC,W,94,86,,6,8,W 3,The Matadome
14,15,"Tue, Jan 1, 2019",3:00p,REG,@,San Diego State,MWC,L,60,65,,6,9,L 1,Viejas Arena
15,16,"Sat, Jan 5, 2019",10:00p,REG,,Yale,Ivy,L,90,94,OT,6,10,L 2,The Matadome
16,17,"Wed, Jan 9, 2019",10:00p,REG,@,UC-Riverside,Big West,W,84,83,,7,10,W 1,UC Riverside Student Recreation Center
17,18,"Sat, Jan 12, 2019",10:00p,REG,@,Cal Poly,Big West,W,78,74,OT,8,10,W 2,Robert A. Mott Gymnasium
18,19,"Thu, Jan 17, 2019",10:00p,REG,,Hawaii,Big West,L,79,84,,8,11,L 1,The Matadome
19,20,"Sat, Jan 19, 2019",6:00p,REG,,UC-Irvine,Big West,L,68,74,,8,12,L 2,The Matadome
20,21,"Wed, Jan 23, 2019",10:00p,REG,,Long Beach State,Big West,W,86,71,,9,12,W 1,The Matadome
21,22,"Wed, Jan 30, 2019",10:00p,REG,@,Cal State Fullerton,Big West,L,71,78,,9,13,L 1,Titan Gym
22,23,"Sat, Feb 2, 2019",10:00p,REG,,Cal Poly,Big West,W,83,65,,10,13,W 1,The Matadome
23,24,"Wed, Feb 6, 2019",10:00p,REG,@,UC-Santa Barbara,Big West,L,64,70,,10,14,L 1,The Thunderdome
24,25,"Wed, Feb 13, 2019",10:00p,REG,@,UC-Davis,Big West,L,59,76,,10,15,L 2,The Pavilion
25,26,"Sat, Feb 16, 2019",10:00p,REG,,Cal State Fullerton,Big West,L,71,78,,10,16,L 3,The Matadome
26,27,"Wed, Feb 20, 2019",10:00p,REG,@,Long Beach State,Big West,L,78,80,,10,17,L 4,The Walter Pyramid
27,28,"Sat, Feb 23, 2019",10:00p,REG,,UC-Davis,Big West,W,81,76,OT,11,17,W 1,The Matadome
28,29,"Wed, Feb 27, 2019",10:00p,REG,,UC-Riverside,Big West,W,70,68,,12,17,W 2,The Matadome
29,30,"Sun, Mar 3, 2019",1:00a,REG,@,Hawaii,Big West,W,84,73,,13,17,W 3,Stan Sheriff Center
30,31,"Thu, Mar 7, 2019",10:00p,REG,,UC-Santa Barbara,Big West,L,74,76,,13,18,L 1,The Matadome
31,32,"Sat, Mar 9, 2019",10:30p,REG,@,UC-Irvine,Big West,L,74,86,,13,19,L 2,Bren Events Center
32,33,"Thu, Mar 14, 2019",3:00p,CTOURN,N,UC-Santa Barbara,Big West,L,68,71,,13,20,L 3,Honda Center
33,34,"Tue, Mar 19, 2019",9:00p,CBI,@,Utah Valley,WAC,L,84,92,,13,21,L 4,UCCU Center
