,Game,Date,Time,Type,Home/Away,Opponent,Conference,Outcome,Team Points,Opponent Points,OT,Opponent Wins,Opponent Losses,Streak,Arena
0,1,"Tue, Nov 6, 2018",8:30p,REG,,West Coast Baptist,,W,109,63,,1,0,W 1,Centrum
1,2,"Sat, Nov 10, 2018",9:00p,REG,@,San Jose State,MWC,W,66,59,,2,0,W 2,San Jose State Event Center
2,3,"Sun, Nov 18, 2018",4:00p,REG,@,Seattle,WAC,W,73,70,,3,0,W 3,Connolly Center
3,4,"Fri, Nov 23, 2018",10:00p,REG,@,Nevada-Las Vegas,MWC,L,71,76,,3,1,L 1,Thomas & Mack Center
4,5,"Thu, Nov 29, 2018",8:30p,REG,,San Diego Christian,,W,111,64,,4,1,W 1,Centrum
5,6,"Wed, Dec 5, 2018",10:00p,REG,@,Long Beach State,Big West,L,71,82,,4,2,L 1,The Walter Pyramid
6,7,"Sat, Dec 8, 2018",4:30p,REG,@,Central Michigan,MAC,L,86,95,,4,3,L 2,McGuirk Arena
7,8,"Sat, Dec 15, 2018",3:00p,REG,,Pepperdine,WCC,W,78,69,OT,5,3,W 1,Centrum
8,9,"Fri, Dec 21, 2018",11:00p,REG,@,Southern California,Pac-12,L,49,91,,5,4,L 1,Galen Center
9,10,"Sat, Dec 29, 2018",4:00p,REG,,Montana State,Big Sky,L,62,92,,5,5,L 2,Centrum
10,11,"Mon, Dec 31, 2018",8:30p,REG,,Montana,Big Sky,L,76,89,,5,6,L 3,Centrum
11,12,"Thu, Jan 3, 2019",9:05p,REG,@,Idaho State,Big Sky,L,68,88,,5,7,L 4,Holt Arena
12,13,"Sat, Jan 5, 2019",9:00p,REG,@,Weber State,Big Sky,W,90,82,OT,6,7,W 1,Dee Events Center
13,14,"Sat, Jan 12, 2019",4:00p,REG,,Northern Arizona,Big Sky,W,84,82,,7,7,W 2,Centrum
14,15,"Thu, Jan 17, 2019",8:30p,REG,,Portland State,Big Sky,W,83,69,,8,7,W 3,Centrum
15,16,"Sat, Jan 19, 2019",3:00p,REG,,Sacramento State,Big Sky,W,76,71,,9,7,W 4,Centrum
16,17,"Thu, Jan 24, 2019",9:00p,REG,@,Northern Colorado,Big Sky,L,68,79,,9,8,L 1,Bank of Colorado Arena
17,18,"Mon, Jan 28, 2019",2:00p,REG,@,Northern Arizona,Big Sky,L,77,80,OT,9,9,L 2,Walkup Skydome
18,19,"Sat, Feb 2, 2019",5:05p,REG,@,Eastern Washington,Big Sky,L,79,82,,9,10,L 3,Reese Court
19,20,"Mon, Feb 4, 2019",10:00p,REG,@,Idaho,Big Sky,W,75,64,,10,10,W 1,Cowan Spectrum
20,21,"Thu, Feb 7, 2019",8:30p,REG,,Weber State,Big Sky,W,65,53,,11,10,W 2,Centrum
21,22,"Sat, Feb 9, 2019",4:00p,REG,,Idaho State,Big Sky,W,78,72,,12,10,W 3,Centrum
22,23,"Thu, Feb 14, 2019",10:05p,REG,@,Sacramento State,Big Sky,L,73,84,,12,11,L 1,The Nest
23,24,"Sat, Feb 16, 2019",10:05p,REG,@,Portland State,Big Sky,L,69,78,,12,12,L 2,Peter W. Stott Center
24,25,"Thu, Feb 21, 2019",8:30p,REG,,Eastern Washington,Big Sky,W,76,62,,13,12,W 1,Centrum
25,26,"Sat, Feb 23, 2019",4:00p,REG,,Idaho,Big Sky,W,85,76,,14,12,W 2,Centrum
26,27,"Sat, Mar 2, 2019",9:00p,REG,@,Montana,Big Sky,L,54,70,,14,13,L 1,Adams Center/Dahlberg Arena
27,28,"Mon, Mar 4, 2019",9:00p,REG,@,Montana State,Big Sky,L,83,90,,14,14,L 2,Max Worthington Arena
28,29,"Thu, Mar 7, 2019",8:30p,REG,,Northern Colorado,Big Sky,L,53,70,,14,15,L 3,Centrum
29,30,"Wed, Mar 13, 2019",2:00p,CTOURN,N,Idaho State,Big Sky,W,94,80,,15,15,W 1,CenturyLink Arena
30,31,"Thu, Mar 14, 2019",7:30p,CTOURN,N,Northern Colorado,Big Sky,W,83,64,,16,15,W 2,CenturyLink Arena
31,32,"Fri, Mar 15, 2019",10:00p,CTOURN,N,Eastern Washington,Big Sky,L,61,77,,16,16,L 1,CenturyLink Arena
32,33,"Fri, Mar 22, 2019",8:30p,CIT,,Drake,MVC,W,80,73,OT,17,16,W 1,Centrum
33,34,"Mon, Mar 25, 2019",8:30p,CIT,,Cal State Bakersfield,WAC,L,67,70,,17,17,L 1,Centrum
