,Game,Date,Time,Type,Home/Away,Opponent,Conference,Outcome,Team Points,Opponent Points,OT,Opponent Wins,Opponent Losses,Streak,Arena
0,1,"Tue, Nov 6, 2018",7:00p,REG,@,South Florida,AAC,L,63,80,,0,1,L 1,Sun Dome
1,2,"Sat, Nov 10, 2018",3:00p,REG,@,Houston,AAC,L,54,101,,0,2,L 2,Health & Physical Education Arena
2,3,"Mon, Nov 12, 2018",8:00p,REG,@,Rice,CUSA,L,59,73,,0,3,L 3,Tudor Fieldhouse
3,4,"Sat, Nov 17, 2018",6:00p,REG,@,Brigham Young,WCC,L,60,91,,0,4,L 4,Marriott Center
4,5,"Fri, Nov 23, 2018",7:30p,REG,@,Northwestern State,Southland,L,66,70,OT,0,5,L 5,Prather Coliseum
5,6,"Sun, Nov 25, 2018",2:00p,REG,@,Fordham,A-10,L,46,77,,0,6,L 6,Rose Hill Gym
6,7,"Thu, Nov 29, 2018",8:00p,REG,,Alabama-Birmingham,CUSA,L,57,67,,0,7,L 7,Von Braun Center
7,8,"Sat, Dec 1, 2018",7:00p,REG,,Austin Peay,OVC,L,61,73,,0,8,L 8,Elmore Health Science Building 
8,9,"Sun, Dec 9, 2018",5:00p,REG,,Samford,Southern,L,59,77,,0,9,L 9,Elmore Health Science Building 
9,10,"Wed, Dec 19, 2018",8:00p,REG,@,South Alabama,Sun Belt,L,67,79,,0,10,L 10,Mitchell Center
10,11,"Fri, Dec 21, 2018",7:30p,REG,N,La Salle,A-10,L,57,80,,0,11,L 11,Boardwalk Hall
11,12,"Sat, Dec 22, 2018",12:00p,REG,N,Tulane,AAC,W,67,59,,1,11,W 1,Boardwalk Hall
12,13,"Sat, Dec 29, 2018",11:59p,REG,@,Hawaii,Big West,L,63,71,,1,12,L 1,Stan Sheriff Center
13,14,"Mon, Dec 31, 2018",6:00p,REG,@,Pepperdine,WCC,L,64,100,,1,13,L 2,Firestone Fieldhouse
14,15,"Sat, Jan 5, 2019",7:00p,REG,,Jackson State,SWAC,L,51,54,OT,1,14,L 3,Elmore Health Science Building 
15,16,"Mon, Jan 7, 2019",8:30p,REG,,Grambling,SWAC,W,65,60,OT,2,14,W 1,Elmore Health Science Building 
16,17,"Sat, Jan 12, 2019",5:30p,REG,@,Mississippi Valley State,SWAC,L,63,72,,2,15,L 1,Harrison HPER Complex
17,18,"Mon, Jan 14, 2019",8:30p,REG,@,Arkansas-Pine Bluff,SWAC,L,49,50,,2,16,L 2,H.O. Clemmons Arena
18,19,"Sat, Jan 19, 2019",6:00p,REG,N,Alabama State,SWAC,L,54,72,,2,17,L 3,Bill Harris Arena
19,20,"Sat, Jan 26, 2019",7:00p,REG,,Southern,SWAC,W,68,62,,3,17,W 1,Elmore Health Science Building 
20,21,"Mon, Jan 28, 2019",8:30p,REG,,Alcorn State,SWAC,W,71,62,,4,17,W 2,Elmore Health Science Building 
21,22,"Sat, Feb 2, 2019",6:00p,REG,@,Prairie View,SWAC,L,65,81,,4,18,L 1,William J. Nicks Building
22,23,"Mon, Feb 4, 2019",8:30p,REG,@,Texas Southern,SWAC,L,74,84,,4,19,L 2,Health & Physical Education Arena
23,24,"Sat, Feb 9, 2019",7:00p,REG,,Mississippi Valley State,SWAC,W,78,63,,5,19,W 1,Elmore Health Science Building 
24,25,"Mon, Feb 11, 2019",8:30p,REG,,Arkansas-Pine Bluff,SWAC,L,60,69,,5,20,L 1,Elmore Health Science Building 
25,26,"Sat, Feb 16, 2019",6:00p,REG,@,Alabama State,SWAC,L,62,68,,5,21,L 2,Dunn-Oliver Acadome
26,27,"Sat, Feb 23, 2019",8:30p,REG,@,Southern,SWAC,L,49,59,,5,22,L 3,F. G. Clark Activity Center
27,28,"Mon, Feb 25, 2019",8:30p,REG,@,Alcorn State,SWAC,L,55,61,,5,23,L 4,Davey L. Whitney Complex
28,29,"Sat, Mar 2, 2019",7:00p,REG,,Prairie View,SWAC,L,65,72,,5,24,L 5,Elmore Health Science Building 
29,30,"Mon, Mar 4, 2019",8:30p,REG,,Texas Southern,SWAC,L,61,66,,5,25,L 6,Elmore Health Science Building 
30,31,"Thu, Mar 7, 2019",8:30p,REG,@,Jackson State,SWAC,L,47,66,,5,26,L 7,Lee E. Williams Athletics and Assembly Center
31,32,"Sat, Mar 9, 2019",6:00p,REG,@,Grambling,SWAC,L,58,66,,5,27,L 8,Assembly Center
