,Game,Date,Time,Type,Home/Away,Opponent,Conference,Outcome,Team Points,Opponent Points,OT,Opponent Wins,Opponent Losses,Streak,Arena
0,1,"Wed, Nov 7, 2018",6:00p,REG,,Ohio State,Big Ten,L,56,64,,0,1,L 1,Fifth Third Arena
1,2,"Tue, Nov 13, 2018",7:00p,REG,,North Carolina Central,MEAC,W,73,51,,1,1,W 1,Fifth Third Arena
2,3,"Fri, Nov 16, 2018",7:00p,REG,,Milwaukee,Horizon,W,74,63,,2,1,W 2,Fifth Third Arena
3,4,"Mon, Nov 19, 2018",7:00p,REG,,Western Michigan,MAC,W,78,52,,3,1,W 3,Fifth Third Arena
4,5,"Fri, Nov 23, 2018",7:00p,REG,N,George Mason,A-10,W,71,55,,4,1,W 4,The Arena
5,6,"Sat, Nov 24, 2018",7:00p,REG,N,Mississippi,SEC,W,71,57,,5,1,W 5,The Arena
6,7,"Tue, Nov 27, 2018",7:00p,REG,,Arkansas-Pine Bluff,SWAC,W,105,49,,6,1,W 6,Fifth Third Arena
7,8,"Sat, Dec 1, 2018",6:00p,REG,@,Nevada-Las Vegas,MWC,W,65,61,,7,1,W 7,Thomas & Mack Center
8,9,"Tue, Dec 4, 2018",7:00p,REG,,Northern Kentucky,Horizon,W,78,65,,8,1,W 8,Fifth Third Arena
9,10,"Sat, Dec 8, 2018",2:00p,REG,,Xavier,Big East,W,62,47,,9,1,W 9,Fifth Third Arena
10,11,"Sat, Dec 15, 2018",8:30p,REG,@,Mississippi State (18),SEC,L,59,70,,9,2,L 1,Humphrey Coliseum
11,12,"Wed, Dec 19, 2018",9:00p,REG,,UCLA,Pac-12,W,93,64,,10,2,W 1,Fifth Third Arena
12,13,"Sat, Dec 22, 2018",2:00p,REG,,South Carolina State,MEAC,W,77,56,,11,2,W 2,Fifth Third Arena
13,14,"Wed, Jan 2, 2019",6:30p,REG,,Tulane,AAC,W,93,61,,12,2,W 3,Fifth Third Arena
14,15,"Sat, Jan 5, 2019",1:00p,REG,@,East Carolina,AAC,L,71,73,,12,3,L 1,Williams Arena at Minges Coliseum
15,16,"Thu, Jan 10, 2019",7:00p,REG,@,Tulsa,AAC,W,70,65,OT,13,3,W 1,Donald W. Reynolds Center
16,17,"Sat, Jan 12, 2019",8:00p,REG,,Connecticut,AAC,W,74,72,OT,14,3,W 2,Fifth Third Arena
17,18,"Tue, Jan 15, 2019",7:00p,REG,,South Florida,AAC,W,82,74,,15,3,W 3,Fifth Third Arena
18,19,"Sat, Jan 19, 2019",2:00p,REG,@,Wichita State,AAC,W,66,55,,16,3,W 4,Charles Koch Arena
19,20,"Thu, Jan 24, 2019",7:00p,REG,,Tulsa,AAC,W,88,64,,17,3,W 5,Fifth Third Arena
20,21,"Sun, Jan 27, 2019",12:00p,REG,@,Temple,AAC,W,72,68,,18,3,W 6,Liacouras Center
21,22,"Sat, Feb 2, 2019",8:00p,REG,,Southern Methodist,AAC,W,73,68,,19,3,W 7,Fifth Third Arena
22,23,"Thu, Feb 7, 2019",7:00p,REG,@,Memphis,AAC,W,69,64,,20,3,W 8,FedExForum
23,24,"Sun, Feb 10, 2019",4:00p,REG,@,Houston (12),AAC,L,58,65,,20,4,L 1,Hofheinz Pavilion
24,25,"Sun, Feb 17, 2019",1:00p,REG,,Wichita State,AAC,W,72,62,,21,4,W 1,Fifth Third Arena
25,26,"Thu, Feb 21, 2019",7:00p,REG,,Central Florida,AAC,W,60,55,,22,4,W 2,Fifth Third Arena
26,27,"Sun, Feb 24, 2019",2:00p,REG,@,Connecticut,AAC,W,64,60,,23,4,W 3,Harry A. Gampel Pavilion
27,28,"Wed, Feb 27, 2019",9:00p,REG,@,Southern Methodist,AAC,W,52,49,,24,4,W 4,Moody Coliseum
28,29,"Sat, Mar 2, 2019",8:00p,REG,,Memphis,AAC,W,71,69,,25,4,W 5,Fifth Third Arena
29,30,"Thu, Mar 7, 2019",7:00p,REG,@,Central Florida (25),AAC,L,55,58,,25,5,L 1,CFE Arena
30,31,"Sun, Mar 10, 2019",12:00p,REG,,Houston (12),AAC,L,69,85,,25,6,L 2,Fifth Third Arena
31,32,"Fri, Mar 15, 2019",7:00p,CTOURN,N,Southern Methodist,AAC,W,82,74,,26,6,W 1,FedExForum
32,33,"Sat, Mar 16, 2019",5:00p,CTOURN,N,Wichita State,AAC,W,66,63,,27,6,W 2,FedExForum
33,34,"Sun, Mar 17, 2019",3:15p,CTOURN,N,Houston (11),AAC,W,69,57,,28,6,W 3,FedExForum
34,35,"Fri, Mar 22, 2019",12:15p,NCAA,N,Iowa,Big Ten,,,,,,,,
