,Game,Date,Time,Type,Home/Away,Opponent,Conference,Outcome,Team Points,Opponent Points,OT,Opponent Wins,Opponent Losses,Streak,Arena
0,1,"Tue, Nov 6, 2018",8:00p,REG,@,Iowa State,Big 12,L,53,79,,0,1,L 1,James H. Hilton Coliseum 
1,2,"Thu, Nov 8, 2018",8:00p,REG,@,South Dakota State,Summit,L,61,78,,0,2,L 2,Frost Arena
2,3,"Sun, Nov 11, 2018",6:30p,REG,,LaGrange,,W,97,63,,1,2,W 1,Dunn-Oliver Acadome
3,4,"Wed, Nov 14, 2018",8:00p,REG,,Birmingham-Southern,,W,86,44,,2,2,W 2,Dunn-Oliver Acadome
4,5,"Wed, Nov 21, 2018",8:30p,REG,@,Iowa (20),Big Ten,L,78,105,,2,3,L 1,Carver-Hawkeye Arena
5,6,"Wed, Nov 28, 2018",7:00p,REG,@,Akron,MAC,L,54,86,,2,4,L 2,James A. Rhodes Arena
6,7,"Wed, Dec 12, 2018",9:00p,REG,@,Boise State,MWC,L,57,67,,2,5,L 3,Taco Bell Arena
7,8,"Sat, Dec 15, 2018",9:00p,REG,@,Utah State,MWC,L,48,86,,2,6,L 4,Dee Glen Smith Spectrum
8,9,"Tue, Dec 18, 2018",7:30p,REG,@,Sam Houston State,Southland,L,57,78,,2,7,L 5,Johnson Coliseum
9,10,"Fri, Dec 21, 2018",12:00p,REG,N,Liberty,A-Sun,L,55,73,,2,8,L 6,McArthur Gymnasium
10,11,"Sat, Dec 22, 2018",12:00p,REG,N,Campbell,Big South,L,69,70,,2,9,L 7,McArthur Gymnasium
11,12,"Sat, Jan 5, 2019",6:30p,REG,,Grambling,SWAC,W,74,53,,3,9,W 1,Dunn-Oliver Acadome
12,13,"Mon, Jan 7, 2019",8:30p,REG,,Jackson State,SWAC,W,59,57,,4,9,W 2,Dunn-Oliver Acadome
13,14,"Sat, Jan 12, 2019",8:30p,REG,@,Arkansas-Pine Bluff,SWAC,L,71,82,,4,10,L 1,H.O. Clemmons Arena
14,15,"Mon, Jan 14, 2019",8:30p,REG,@,Mississippi Valley State,SWAC,W,81,79,OT,5,10,W 1,Harrison HPER Complex
15,16,"Sat, Jan 19, 2019",6:00p,REG,N,Alabama A&M,SWAC,W,72,54,,6,10,W 2,Bill Harris Arena
16,17,"Sat, Jan 26, 2019",6:00p,REG,,Alcorn State,SWAC,W,74,59,,7,10,W 3,Dunn-Oliver Acadome
17,18,"Mon, Jan 28, 2019",8:30p,REG,,Southern,SWAC,W,69,65,,8,10,W 4,Dunn-Oliver Acadome
18,19,"Sat, Feb 2, 2019",8:30p,REG,@,Texas Southern,SWAC,L,59,83,,8,11,L 1,Health & Physical Education Arena
19,20,"Mon, Feb 4, 2019",8:30p,REG,@,Prairie View,SWAC,L,67,69,,8,12,L 2,William J. Nicks Building
20,21,"Sat, Feb 9, 2019",6:00p,REG,,Arkansas-Pine Bluff,SWAC,L,69,75,,8,13,L 3,Dunn-Oliver Acadome
21,22,"Mon, Feb 11, 2019",8:30p,REG,,Mississippi Valley State,SWAC,W,82,59,,9,13,W 1,Dunn-Oliver Acadome
22,23,"Sat, Feb 16, 2019",6:00p,REG,,Alabama A&M,SWAC,W,68,62,,10,13,W 2,Dunn-Oliver Acadome
23,24,"Sat, Feb 23, 2019",6:30p,REG,@,Alcorn State,SWAC,L,69,74,OT,10,14,L 1,Davey L. Whitney Complex
24,25,"Mon, Feb 25, 2019",8:30p,REG,@,Southern,SWAC,W,60,57,,11,14,W 1,F. G. Clark Activity Center
25,26,"Sat, Mar 2, 2019",6:00p,REG,,Texas Southern,SWAC,L,68,78,,11,15,L 1,Dunn-Oliver Acadome
26,27,"Mon, Mar 4, 2019",9:00p,REG,,Prairie View,SWAC,L,69,96,,11,16,L 2,Dunn-Oliver Acadome
27,28,"Thu, Mar 7, 2019",8:30p,REG,@,Grambling,SWAC,L,66,93,,11,17,L 3,Assembly Center
28,29,"Sat, Mar 9, 2019",6:30p,REG,@,Jackson State,SWAC,L,70,82,,11,18,L 4,Lee E. Williams Athletics and Assembly Center
29,30,"Tue, Mar 12, 2019",9:00p,CTOURN,@,Jackson State,SWAC,W,58,49,,12,18,W 1,Lee E. Williams Athletics and Assembly Center
30,31,"Fri, Mar 15, 2019",9:30p,CTOURN,N,Texas Southern,SWAC,L,66,80,,12,19,L 1,Bill Harris Arena
