,Game,Date,Time,Type,Home/Away,Opponent,Conference,Outcome,Team Points,Opponent Points,OT,Opponent Wins,Opponent Losses,Streak,Arena
0,1,"Tue, Nov 6, 2018",7:00p,REG,,Towson,CAA,W,73,42,,1,0,W 1,John Paul Jones Arena
1,2,"Sun, Nov 11, 2018",2:00p,REG,,George Washington,A-10,W,76,57,,2,0,W 2,John Paul Jones Arena
2,3,"Fri, Nov 16, 2018",7:00p,REG,,Coppin State,MEAC,W,97,40,,3,0,W 3,John Paul Jones Arena
3,4,"Wed, Nov 21, 2018",9:30p,REG,N,Middle Tennessee,CUSA,W,74,52,,4,0,W 4,Imperial Arena at Atlantis Resort
4,5,"Thu, Nov 22, 2018",3:30p,REG,N,Dayton,A-10,W,66,59,,5,0,W 5,Imperial Arena at Atlantis Resort
5,6,"Fri, Nov 23, 2018",2:00p,REG,N,Wisconsin (25),Big Ten,W,53,46,,6,0,W 6,Imperial Arena at Atlantis Resort
6,7,"Wed, Nov 28, 2018",7:30p,REG,@,Maryland (24),Big Ten,W,76,71,,7,0,W 7,Xfinity Center
7,8,"Mon, Dec 3, 2018",7:00p,REG,,Morgan State,MEAC,W,83,45,,8,0,W 8,John Paul Jones Arena
8,9,"Sun, Dec 9, 2018",1:30p,REG,,Virginia Commonwealth,A-10,W,57,49,,9,0,W 9,John Paul Jones Arena
9,10,"Wed, Dec 19, 2018",7:00p,REG,@,South Carolina,SEC,W,69,52,,10,0,W 10,The Colonial Life Arena
10,11,"Sat, Dec 22, 2018",2:00p,REG,,William & Mary,CAA,W,72,40,,11,0,W 11,John Paul Jones Arena
11,12,"Mon, Dec 31, 2018",1:00p,REG,,Marshall,CUSA,W,100,64,,12,0,W 12,John Paul Jones Arena
12,13,"Sat, Jan 5, 2019",3:00p,REG,,Florida State (9),ACC,W,65,52,,13,0,W 13,John Paul Jones Arena
13,14,"Wed, Jan 9, 2019",9:00p,REG,@,Boston College,ACC,W,83,56,,14,0,W 14,Silvio O. Conte Forum
14,15,"Sat, Jan 12, 2019",12:00p,REG,@,Clemson,ACC,W,63,43,,15,0,W 15,Littlejohn Coliseum
15,16,"Tue, Jan 15, 2019",8:00p,REG,,Virginia Tech (9),ACC,W,81,59,,16,0,W 16,John Paul Jones Arena
16,17,"Sat, Jan 19, 2019",6:00p,REG,@,Duke (1),ACC,L,70,72,,16,1,L 1,Cameron Indoor Stadium
17,18,"Tue, Jan 22, 2019",9:00p,REG,,Wake Forest,ACC,W,68,45,,17,1,W 1,John Paul Jones Arena
18,19,"Sat, Jan 26, 2019",1:00p,REG,@,Notre Dame,ACC,W,82,55,,18,1,W 2,Purcell Pavilion at the Joyce Center
19,20,"Tue, Jan 29, 2019",7:00p,REG,@,North Carolina State (23),ACC,W,66,65,OT,19,1,W 3,PNC Arena
20,21,"Sat, Feb 2, 2019",2:00p,REG,,Miami (FL),ACC,W,56,46,,20,1,W 4,John Paul Jones Arena
21,22,"Sat, Feb 9, 2019",6:00p,REG,,Duke (2),ACC,L,71,81,,20,2,L 1,John Paul Jones Arena
22,23,"Mon, Feb 11, 2019",7:00p,REG,@,North Carolina (8),ACC,W,69,61,,21,2,W 1,Dean Smith Center
23,24,"Sat, Feb 16, 2019",2:00p,REG,,Notre Dame,ACC,W,60,54,,22,2,W 2,John Paul Jones Arena
24,25,"Mon, Feb 18, 2019",7:00p,REG,@,Virginia Tech (20),ACC,W,64,58,,23,2,W 3,Cassell Coliseum
25,26,"Sat, Feb 23, 2019",12:00p,REG,@,Louisville (18),ACC,W,64,52,,24,2,W 4,KFC Yum! Center
26,27,"Wed, Feb 27, 2019",7:00p,REG,,Georgia Tech,ACC,W,81,51,,25,2,W 5,John Paul Jones Arena
27,28,"Sat, Mar 2, 2019",2:00p,REG,,Pittsburgh,ACC,W,73,49,,26,2,W 6,John Paul Jones Arena
28,29,"Mon, Mar 4, 2019",7:00p,REG,@,Syracuse,ACC,W,79,53,,27,2,W 7,Carrier Dome
29,30,"Sat, Mar 9, 2019",4:00p,REG,,Louisville,ACC,W,73,68,,28,2,W 8,John Paul Jones Arena
30,31,"Thu, Mar 14, 2019",12:30p,CTOURN,N,North Carolina State,ACC,W,76,56,,29,2,W 9,Spectrum Center
31,32,"Fri, Mar 15, 2019",7:00p,CTOURN,N,Florida State (12),ACC,L,59,69,,29,3,L 1,Spectrum Center
32,33,"Fri, Mar 22, 2019",3:10p,NCAA,N,Gardner-Webb,Big South,,,,,,,,
