,Game,Date,Time,Type,Home/Away,Opponent,Conference,Outcome,Team Points,Opponent Points,OT,Opponent Wins,Opponent Losses,Streak,Arena
0,1,"Tue, Nov 6, 2018",8:00p,REG,,Northland,,W,104,48,,1,0,W 1,Betty Engelstad Sioux Center 
1,2,"Sat, Nov 10, 2018",7:00p,REG,@,Milwaukee,Horizon,W,63,60,,2,0,W 2,UW-Milwaukee Panther Arena
2,3,"Wed, Nov 14, 2018",9:00p,REG,@,Kentucky (10),SEC,L,58,96,,2,1,L 1,Rupp Arena
3,4,"Sat, Nov 17, 2018",4:00p,REG,,Minnesota-Morris,,W,112,58,,3,1,W 1,Betty Engelstad Sioux Center 
4,5,"Tue, Nov 20, 2018",8:00p,REG,,Concordia (NE),,W,89,56,,4,1,W 2,Betty Engelstad Sioux Center 
5,6,"Sat, Nov 24, 2018",6:00p,REG,@,Utah Valley,WAC,L,68,74,,4,2,L 1,UCCU Center
6,7,"Tue, Nov 27, 2018",9:00p,REG,@,Montana State,Big Sky,L,76,81,,4,3,L 2,Max Worthington Arena
7,8,"Sat, Dec 1, 2018",4:00p,REG,,Idaho,Big Sky,L,54,67,,4,4,L 3,Betty Engelstad Sioux Center 
8,9,"Wed, Dec 5, 2018",8:00p,REG,@,Texas-Rio Grande Valley,WAC,L,56,70,,4,5,L 4,UTRGV Fieldhouse
9,10,"Sun, Dec 9, 2018",4:00p,REG,,Milwaukee,Horizon,W,83,72,,5,5,W 1,Betty Engelstad Sioux Center 
10,11,"Fri, Dec 14, 2018",8:00p,REG,,Mayville State,,W,83,66,,6,5,W 2,Betty Engelstad Sioux Center 
11,12,"Tue, Dec 18, 2018",9:00p,REG,@,Marquette (20),Big East,L,66,92,,6,6,L 1,Fiserv Forum
12,13,"Sat, Dec 22, 2018",2:00p,REG,@,Northern Iowa,MVC,L,62,64,,6,7,L 2,McLeod Center
13,14,"Sat, Dec 29, 2018",1:00p,REG,,Purdue-Fort Wayne,Summit,L,73,84,,6,8,L 3,Betty Engelstad Sioux Center 
14,15,"Thu, Jan 3, 2019",8:00p,REG,@,Oral Roberts,Summit,L,72,83,,6,9,L 4,Mabee Center
15,16,"Sat, Jan 5, 2019",3:00p,REG,@,Denver,Summit,W,80,59,,7,9,W 1,Magness Arena
16,17,"Thu, Jan 10, 2019",8:00p,REG,,Omaha,Summit,L,91,92,,7,10,L 1,Betty Engelstad Sioux Center 
17,18,"Sat, Jan 12, 2019",3:00p,REG,,Western Illinois,Summit,W,71,65,,8,10,W 1,Betty Engelstad Sioux Center 
18,19,"Wed, Jan 16, 2019",8:00p,REG,,South Dakota State,Summit,L,74,78,,8,11,L 1,Betty Engelstad Sioux Center 
19,20,"Sat, Jan 19, 2019",3:00p,REG,@,North Dakota State,Summit,L,65,67,,8,12,L 2,Scheels Center
20,21,"Wed, Jan 23, 2019",8:00p,REG,,South Dakota,Summit,L,56,70,,8,13,L 3,Betty Engelstad Sioux Center 
21,22,"Fri, Feb 1, 2019",5:30p,REG,@,Western Illinois,Summit,W,74,73,,9,13,W 1,Western Hall
22,23,"Sun, Feb 3, 2019",1:00p,REG,@,Omaha,Summit,L,72,90,,9,14,L 1,Baxter Arena
23,24,"Wed, Feb 6, 2019",8:00p,REG,,North Dakota State,Summit,L,70,74,,9,15,L 2,Betty Engelstad Sioux Center 
24,25,"Sat, Feb 9, 2019",5:15p,REG,@,South Dakota State,Summit,L,55,80,,9,16,L 3,Frost Arena
25,26,"Sat, Feb 16, 2019",8:00p,REG,,Oral Roberts,Summit,W,85,73,,10,16,W 1,Betty Engelstad Sioux Center 
26,27,"Sat, Feb 23, 2019",4:00p,REG,,Denver,Summit,W,81,63,,11,16,W 2,Betty Engelstad Sioux Center 
27,28,"Thu, Feb 28, 2019",8:30p,REG,@,Purdue-Fort Wayne,Summit,W,88,82,,12,16,W 3,Hilliard Gates Sports Center
28,29,"Sat, Mar 2, 2019",4:30p,REG,@,South Dakota,Summit,L,63,78,,12,17,L 1,Sanford Coyote Sports Center
29,30,"Sat, Mar 9, 2019",9:30p,CTOURN,N,Omaha,Summit,L,76,81,,12,18,L 2,Denny Sanford Premier Center
