,Game,Date,Time,Type,Home/Away,Opponent,Conference,Outcome,Team Points,Opponent Points,OT,Opponent Wins,Opponent Losses,Streak,Arena
0,1,"Wed, Nov 7, 2018",7:00p,REG,,Carver Bible,,W,139,51,,1,0,W 1,Hanner Fieldhouse
1,2,"Tue, Nov 13, 2018",7:00p,REG,,George Mason,A-10,W,98,89,,2,0,W 2,Hanner Fieldhouse
2,3,"Fri, Nov 16, 2018",5:00p,REG,N,Florida Atlantic,CUSA,W,80,70,,3,0,W 3,Kendal Isaacs Gymnasium
3,4,"Sat, Nov 17, 2018",8:00p,REG,N,Pepperdine,WCC,W,88,78,,4,0,W 4,Kendal Isaacs Gymnasium
4,5,"Sun, Nov 18, 2018",8:00p,REG,N,Montana,Big Sky,W,80,77,,5,0,W 5,Kendal Isaacs Gymnasium
5,6,"Tue, Nov 27, 2018",7:00p,REG,,East Tennessee State,Southern,L,64,69,,5,1,L 1,Hanner Fieldhouse
6,7,"Thu, Nov 29, 2018",9:00p,REG,@,Arizona,Pac-12,L,70,100,,5,2,L 2,McKale Center
7,8,"Sat, Dec 8, 2018",4:00p,REG,@,Mercer,Southern,W,89,74,,6,2,W 1,Hawkins Arena
8,9,"Tue, Dec 11, 2018",7:00p,REG,@,Central Florida,AAC,L,88,95,,6,3,L 1,CFE Arena
9,10,"Fri, Dec 14, 2018",7:00p,REG,,Brewton-Parker,,W,101,64,,7,3,W 1,Hanner Fieldhouse
10,11,"Tue, Dec 18, 2018",7:30p,REG,,Bradley,MVC,W,79,74,OT,8,3,W 2,Hanner Fieldhouse
11,12,"Fri, Dec 21, 2018",6:00p,REG,@,Radford,Big South,L,68,80,,8,4,L 1,Donald N. Dedmon Center
12,13,"Sat, Dec 29, 2018",3:30p,REG,@,Dayton,A-10,L,90,94,,8,5,L 2,University of Dayton Arena
13,14,"Thu, Jan 3, 2019",8:00p,REG,@,Texas State,Sun Belt,L,70,73,,8,6,L 3,Strahan Coliseum
14,15,"Sat, Jan 5, 2019",3:00p,REG,@,Texas-Arlington,Sun Belt,W,77,64,,9,6,W 1,College Park Center
15,16,"Thu, Jan 10, 2019",7:00p,REG,,Louisiana-Monroe,Sun Belt,W,79,78,,10,6,W 2,Hanner Fieldhouse
16,17,"Sat, Jan 12, 2019",5:00p,REG,,Louisiana,Sun Belt,L,85,87,,10,7,L 1,Hanner Fieldhouse
17,18,"Thu, Jan 17, 2019",7:00p,REG,@,Troy,Sun Belt,W,90,82,,11,7,W 1,Trojan Arena
18,19,"Sat, Jan 19, 2019",4:00p,REG,@,South Alabama,Sun Belt,W,88,86,OT,12,7,W 2,Mitchell Center
19,20,"Thu, Jan 24, 2019",7:00p,REG,,Texas-Arlington,Sun Belt,L,67,72,,12,8,L 1,Hanner Fieldhouse
20,21,"Sat, Jan 26, 2019",5:00p,REG,,Texas State,Sun Belt,W,74,58,,13,8,W 1,Hanner Fieldhouse
21,22,"Sat, Feb 2, 2019",1:00p,REG,@,Georgia State,Sun Belt,L,72,81,,13,9,L 1,GSU Sports Arena
22,23,"Wed, Feb 6, 2019",8:00p,REG,@,Louisiana,Sun Belt,W,103,86,,14,9,W 1,Cajundome
23,24,"Fri, Feb 8, 2019",8:00p,REG,@,Louisiana-Monroe,Sun Belt,L,79,88,,14,10,L 1,Fant-Ewing Coliseum
24,25,"Wed, Feb 13, 2019",7:00p,REG,,South Alabama,Sun Belt,W,75,65,,15,10,W 1,Hanner Fieldhouse
25,26,"Fri, Feb 15, 2019",9:00p,REG,,Troy,Sun Belt,W,76,51,,16,10,W 2,Hanner Fieldhouse
26,27,"Thu, Feb 21, 2019",7:00p,REG,@,Coastal Carolina,Sun Belt,W,79,74,,17,10,W 3,The HTC Center
27,28,"Sat, Feb 23, 2019",2:00p,REG,@,Appalachian State,Sun Belt,W,92,69,,18,10,W 4,Holmes Convocation Center
28,29,"Thu, Feb 28, 2019",7:00p,REG,,Little Rock,Sun Belt,W,81,66,,19,10,W 5,Hanner Fieldhouse
29,30,"Sat, Mar 2, 2019",5:00p,REG,,Arkansas State,Sun Belt,W,81,70,,20,10,W 6,Hanner Fieldhouse
30,31,"Sat, Mar 9, 2019",5:00p,REG,,Georgia State,Sun Belt,L,85,90,,20,11,L 1,Hanner Fieldhouse
31,32,"Fri, Mar 15, 2019",8:30p,CTOURN,N,Louisiana-Monroe,Sun Belt,W,81,67,,21,11,W 1,Kiefer Lakefront Arena
32,33,"Sat, Mar 16, 2019",6:30p,CTOURN,N,Texas-Arlington,Sun Belt,L,58,67,,21,12,L 1,Kiefer Lakefront Arena
