,Game,Date,Time,Type,Home/Away,Opponent,Conference,Outcome,Team Points,Opponent Points,OT,Opponent Wins,Opponent Losses,Streak,Arena
0,1,"Tue, Nov 6, 2018",8:00p,REG,,Mercer,Southern,W,75,67,,1,0,W 1,Bartow Arena
1,2,"Wed, Nov 14, 2018",8:00p,REG,,New Orleans,Southland,W,75,68,,2,0,W 2,Bartow Arena
2,3,"Sun, Nov 18, 2018",5:00p,REG,,West Alabama,,W,77,47,,3,0,W 3,Bartow Arena
3,4,"Thu, Nov 22, 2018",9:30p,REG,N,Florida State (14),ACC,L,63,81,,3,1,L 1,HP Field House
4,5,"Fri, Nov 23, 2018",7:00p,REG,N,College of Charleston,CAA,L,51,74,,3,2,L 2,HP Field House
5,6,"Sun, Nov 25, 2018",10:30a,REG,N,Canisius,MAAC,W,68,58,,4,2,W 1,HP Field House
6,7,"Thu, Nov 29, 2018",8:00p,REG,@,Alabama A&M,SWAC,W,67,57,,5,2,W 2,Von Braun Center
7,8,"Tue, Dec 4, 2018",8:00p,REG,,North Alabama,A-Sun,W,73,67,,6,2,W 3,Bartow Arena
8,9,"Sat, Dec 8, 2018",1:00p,REG,@,Memphis,AAC,L,76,94,,6,3,L 1,FedExForum
9,10,"Sat, Dec 15, 2018",7:30p,REG,N,Auburn (8),SEC,L,71,75,OT,6,4,L 2,Legacy Arena
10,11,"Tue, Dec 18, 2018",4:00p,REG,,Alcorn State,SWAC,W,76,49,,7,4,W 1,Bartow Arena
11,12,"Fri, Dec 21, 2018",8:00p,REG,,Troy,Sun Belt,L,73,74,,7,5,L 1,Bartow Arena
12,13,"Sat, Dec 29, 2018",2:00p,REG,,Arkansas-Monticello,,W,75,67,,8,5,W 1,Bartow Arena
13,14,"Thu, Jan 3, 2019",8:00p,REG,,Florida Atlantic,CUSA,W,67,50,,9,5,W 2,Bartow Arena
14,15,"Sat, Jan 5, 2019",8:00p,REG,,Florida International,CUSA,W,84,65,,10,5,W 3,Bartow Arena
15,16,"Thu, Jan 10, 2019",7:30p,REG,@,Louisiana Tech,CUSA,L,53,64,,10,6,L 1,Thomas Assembly Center
16,17,"Sat, Jan 12, 2019",5:00p,REG,@,Southern Mississippi,CUSA,L,68,73,,10,7,L 2,Reed Green Coliseum
17,18,"Thu, Jan 17, 2019",8:00p,REG,,Texas-El Paso,CUSA,W,76,63,,11,7,W 1,Bartow Arena
18,19,"Sat, Jan 19, 2019",8:00p,REG,,Texas-San Antonio,CUSA,W,83,73,,12,7,W 2,Bartow Arena
19,20,"Thu, Jan 24, 2019",8:00p,REG,@,North Texas,CUSA,W,52,49,,13,7,W 3,UNT Coliseum
20,21,"Sat, Jan 26, 2019",8:00p,REG,@,Rice,CUSA,W,89,86,,14,7,W 4,Tudor Fieldhouse
21,22,"Wed, Jan 30, 2019",7:30p,REG,@,Middle Tennessee,CUSA,L,65,71,,14,8,L 1,Murphy Athletic Center
22,23,"Sat, Feb 2, 2019",8:00p,REG,,Middle Tennessee,CUSA,L,78,79,,14,9,L 2,Bartow Arena
23,24,"Thu, Feb 7, 2019",8:00p,REG,,Old Dominion,CUSA,L,59,70,,14,10,L 3,Bartow Arena
24,25,"Sat, Feb 9, 2019",8:00p,REG,,Charlotte,CUSA,L,62,69,,14,11,L 4,Bartow Arena
25,26,"Thu, Feb 14, 2019",8:00p,REG,@,Marshall,CUSA,W,77,68,,15,11,W 1,Henderson Center
26,27,"Sat, Feb 16, 2019",3:00p,REG,@,Western Kentucky,CUSA,W,68,60,,16,11,W 2,E.A. Diddle Arena
27,28,"Sat, Feb 23, 2019",3:00p,REG,@,Southern Mississippi,CUSA,W,76,72,OT,17,11,W 3,Reed Green Coliseum
28,29,"Thu, Feb 28, 2019",7:30p,REG,,Western Kentucky,CUSA,L,67,73,,17,12,L 1,Bartow Arena
29,30,"Sun, Mar 3, 2019",3:00p,REG,@,Texas-San Antonio,CUSA,L,70,76,,17,13,L 2,Convocation Center
30,31,"Sat, Mar 9, 2019",3:00p,REG,,Old Dominion,CUSA,W,64,50,,18,13,W 1,Bartow Arena
31,32,"Wed, Mar 13, 2019",7:30p,CTOURN,N,Middle Tennessee,CUSA,W,70,61,,19,13,W 2,Ford Center
32,33,"Thu, Mar 14, 2019",7:30p,CTOURN,N,Texas-San Antonio,CUSA,W,85,76,,20,13,W 3,Ford Center at The Star
33,34,"Fri, Mar 15, 2019",1:30p,CTOURN,N,Old Dominion,CUSA,L,59,61,,20,14,L 1,Ford Center at The Star
34,35,"Wed, Mar 20, 2019",7:00p,CBI,@,Brown,Ivy,L,78,83,,20,15,L 2,Pizzitola Sports Center
